Ente,Candidato,Liste/Gruppi,Voti lista,,
CAPRIVA DEL FRIULI,PIER LUIGI BERSANI CAPRIVA DEL FRIULI,PARTITO DEMOCRATICO,295,,
CAPRIVA DEL FRIULI,,SINISTRA ECOLOGIA LIBERTA',26,,
CAPRIVA DEL FRIULI,,CENTRO DEMOCRATICO,4,,
CAPRIVA DEL FRIULI,SILVIO BERLUSCONI CAPRIVA DEL FRIULI,IL POPOLO DELLA LIBERTA',178,,
CAPRIVA DEL FRIULI,,LEGA NORD,66,,
CAPRIVA DEL FRIULI,,FRATELLI D'ITALIA,7,,
CAPRIVA DEL FRIULI,,LA DESTRA,5,,
CAPRIVA DEL FRIULI,GIUSEPPE PIERO GRILLO CAPRIVA DEL FRIULI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,287,,
CAPRIVA DEL FRIULI,MARIO MONTI CAPRIVA DEL FRIULI,CON MONTI PER L'ITALIA,133,,
CAPRIVA DEL FRIULI,ANTONIO INGROIA CAPRIVA DEL FRIULI,RIVOLUZIONE CIVILE,9,,
CAPRIVA DEL FRIULI,OSCAR FULVIO GIANNINO CAPRIVA DEL FRIULI,FARE PER FERMARE IL DECLINO,12,,
CAPRIVA DEL FRIULI,ROBERTO FIORE CAPRIVA DEL FRIULI,FORZA NUOVA,10,,
CAPRIVA DEL FRIULI,LUCA ROMAGNOLI CAPRIVA DEL FRIULI,FIAMMA TRICOLORE,6,,
CORMONS,PIER LUIGI BERSANI CORMONS,PARTITO DEMOCRATICO,1235,,
CORMONS,,SINISTRA ECOLOGIA LIBERTA',130,,
CORMONS,,CENTRO DEMOCRATICO,16,,
CORMONS,SILVIO BERLUSCONI CORMONS,IL POPOLO DELLA LIBERTA',696,,
CORMONS,,LEGA NORD,266,,
CORMONS,,FRATELLI D'ITALIA,57,,
CORMONS,,LA DESTRA,27,,
CORMONS,GIUSEPPE PIERO GRILLO CORMONS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1201,,
CORMONS,MARIO MONTI CORMONS,CON MONTI PER L'ITALIA,608,,
CORMONS,ANTONIO INGROIA CORMONS,RIVOLUZIONE CIVILE,71,,
CORMONS,OSCAR FULVIO GIANNINO CORMONS,FARE PER FERMARE IL DECLINO,48,,
CORMONS,ROBERTO FIORE CORMONS,FORZA NUOVA,18,,
CORMONS,LUCA ROMAGNOLI CORMONS,FIAMMA TRICOLORE,13,,
DOBERDO' DEL LAGO,PIER LUIGI BERSANI DOBERDO' DEL LAGO,PARTITO DEMOCRATICO,399,,
DOBERDO' DEL LAGO,,SINISTRA ECOLOGIA LIBERTA',55,,
DOBERDO' DEL LAGO,,CENTRO DEMOCRATICO,5,,
DOBERDO' DEL LAGO,SILVIO BERLUSCONI DOBERDO' DEL LAGO,IL POPOLO DELLA LIBERTA',67,,
DOBERDO' DEL LAGO,,LEGA NORD,27,,
DOBERDO' DEL LAGO,,FRATELLI D'ITALIA,8,,
DOBERDO' DEL LAGO,,LA DESTRA,1,,
DOBERDO' DEL LAGO,GIUSEPPE PIERO GRILLO DOBERDO' DEL LAGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,190,,
DOBERDO' DEL LAGO,MARIO MONTI DOBERDO' DEL LAGO,CON MONTI PER L'ITALIA,64,,
DOBERDO' DEL LAGO,ANTONIO INGROIA DOBERDO' DEL LAGO,RIVOLUZIONE CIVILE,34,,
DOBERDO' DEL LAGO,OSCAR FULVIO GIANNINO DOBERDO' DEL LAGO,FARE PER FERMARE IL DECLINO,28,,
DOBERDO' DEL LAGO,ROBERTO FIORE DOBERDO' DEL LAGO,FORZA NUOVA,2,,
DOBERDO' DEL LAGO,LUCA ROMAGNOLI DOBERDO' DEL LAGO,FIAMMA TRICOLORE,1,,
DOLEGNA DEL COLLIO,PIER LUIGI BERSANI DOLEGNA DEL COLLIO,PARTITO DEMOCRATICO,32,,
DOLEGNA DEL COLLIO,,SINISTRA ECOLOGIA LIBERTA',5,,
DOLEGNA DEL COLLIO,,CENTRO DEMOCRATICO,0,,
DOLEGNA DEL COLLIO,SILVIO BERLUSCONI DOLEGNA DEL COLLIO,IL POPOLO DELLA LIBERTA',55,,
DOLEGNA DEL COLLIO,,LEGA NORD,34,,
DOLEGNA DEL COLLIO,,FRATELLI D'ITALIA,1,,
DOLEGNA DEL COLLIO,,LA DESTRA,0,,
DOLEGNA DEL COLLIO,GIUSEPPE PIERO GRILLO DOLEGNA DEL COLLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,61,,
DOLEGNA DEL COLLIO,MARIO MONTI DOLEGNA DEL COLLIO,CON MONTI PER L'ITALIA,19,,
DOLEGNA DEL COLLIO,ANTONIO INGROIA DOLEGNA DEL COLLIO,RIVOLUZIONE CIVILE,3,,
DOLEGNA DEL COLLIO,OSCAR FULVIO GIANNINO DOLEGNA DEL COLLIO,FARE PER FERMARE IL DECLINO,1,,
DOLEGNA DEL COLLIO,ROBERTO FIORE DOLEGNA DEL COLLIO,FORZA NUOVA,0,,
DOLEGNA DEL COLLIO,LUCA ROMAGNOLI DOLEGNA DEL COLLIO,FIAMMA TRICOLORE,3,,
FARRA D'ISONZO,PIER LUIGI BERSANI FARRA D'ISONZO,PARTITO DEMOCRATICO,370,,
FARRA D'ISONZO,,SINISTRA ECOLOGIA LIBERTA',24,,
FARRA D'ISONZO,,CENTRO DEMOCRATICO,5,,
FARRA D'ISONZO,SILVIO BERLUSCONI FARRA D'ISONZO,IL POPOLO DELLA LIBERTA',152,,
FARRA D'ISONZO,,LEGA NORD,40,,
FARRA D'ISONZO,,FRATELLI D'ITALIA,13,,
FARRA D'ISONZO,,LA DESTRA,3,,
FARRA D'ISONZO,GIUSEPPE PIERO GRILLO FARRA D'ISONZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,259,,
FARRA D'ISONZO,MARIO MONTI FARRA D'ISONZO,CON MONTI PER L'ITALIA,173,,
FARRA D'ISONZO,ANTONIO INGROIA FARRA D'ISONZO,RIVOLUZIONE CIVILE,12,,
FARRA D'ISONZO,OSCAR FULVIO GIANNINO FARRA D'ISONZO,FARE PER FERMARE IL DECLINO,17,,
FARRA D'ISONZO,ROBERTO FIORE FARRA D'ISONZO,FORZA NUOVA,0,,
FARRA D'ISONZO,LUCA ROMAGNOLI FARRA D'ISONZO,FIAMMA TRICOLORE,5,,
FOGLIANO REDIPUGLIA,PIER LUIGI BERSANI FOGLIANO REDIPUGLIA,PARTITO DEMOCRATICO,673,,
FOGLIANO REDIPUGLIA,,SINISTRA ECOLOGIA LIBERTA',66,,
FOGLIANO REDIPUGLIA,,CENTRO DEMOCRATICO,7,,
FOGLIANO REDIPUGLIA,SILVIO BERLUSCONI FOGLIANO REDIPUGLIA,IL POPOLO DELLA LIBERTA',216,,
FOGLIANO REDIPUGLIA,,LEGA NORD,72,,
FOGLIANO REDIPUGLIA,,FRATELLI D'ITALIA,13,,
FOGLIANO REDIPUGLIA,,LA DESTRA,6,,
FOGLIANO REDIPUGLIA,GIUSEPPE PIERO GRILLO FOGLIANO REDIPUGLIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,537,,
FOGLIANO REDIPUGLIA,MARIO MONTI FOGLIANO REDIPUGLIA,CON MONTI PER L'ITALIA,167,,
FOGLIANO REDIPUGLIA,ANTONIO INGROIA FOGLIANO REDIPUGLIA,RIVOLUZIONE CIVILE,47,,
FOGLIANO REDIPUGLIA,OSCAR FULVIO GIANNINO FOGLIANO REDIPUGLIA,FARE PER FERMARE IL DECLINO,12,,
FOGLIANO REDIPUGLIA,ROBERTO FIORE FOGLIANO REDIPUGLIA,FORZA NUOVA,8,,
FOGLIANO REDIPUGLIA,LUCA ROMAGNOLI FOGLIANO REDIPUGLIA,FIAMMA TRICOLORE,3,,
GORIZIA,PIER LUIGI BERSANI GORIZIA,PARTITO DEMOCRATICO,5466,,
GORIZIA,,SINISTRA ECOLOGIA LIBERTA',613,,
GORIZIA,,CENTRO DEMOCRATICO,90,,
GORIZIA,SILVIO BERLUSCONI GORIZIA,IL POPOLO DELLA LIBERTA',3903,,
GORIZIA,,LEGA NORD,945,,
GORIZIA,,FRATELLI D'ITALIA,284,,
