Ente,Candidato,Liste/Gruppi,Voti lista,,
CANTAGALLO,PIER LUIGI BERSANI CANTAGALLO,PARTITO DEMOCRATICO,667,,
CANTAGALLO,,SINISTRA ECOLOGIA LIBERTA',41,,
CANTAGALLO,,CENTRO DEMOCRATICO,8,,
CANTAGALLO,SILVIO BERLUSCONI CANTAGALLO,IL POPOLO DELLA LIBERTA',249,,
CANTAGALLO,,FRATELLI D'ITALIA,19,,
CANTAGALLO,,LEGA NORD,19,,
CANTAGALLO,,LA DESTRA,2,,
CANTAGALLO,,MIR - MODERATI IN RIVOLUZIONE,0,,
CANTAGALLO,GIUSEPPE PIERO GRILLO CANTAGALLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,366,,
CANTAGALLO,MARIO MONTI CANTAGALLO,CON MONTI PER L'ITALIA,114,,
CANTAGALLO,ANTONIO INGROIA CANTAGALLO,RIVOLUZIONE CIVILE,33,,
CANTAGALLO,OSCAR FULVIO GIANNINO CANTAGALLO,FARE PER FERMARE IL DECLINO,17,,
CANTAGALLO,MARCO FERRANDO CANTAGALLO,PARTITO COMUNISTA DEI LAVORATORI,9,,
CANTAGALLO,ROBERTO FIORE CANTAGALLO,FORZA NUOVA,4,,
CANTAGALLO,GIACINTO MARCO PANNELLA CANTAGALLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
CANTAGALLO,SIMONE DI STEFANO CANTAGALLO,CASAPOUND ITALIA,3,,
CARMIGNANO,PIER LUIGI BERSANI CARMIGNANO,PARTITO DEMOCRATICO,2686,,
CARMIGNANO,,SINISTRA ECOLOGIA LIBERTA',224,,
CARMIGNANO,,CENTRO DEMOCRATICO,23,,
CARMIGNANO,SILVIO BERLUSCONI CARMIGNANO,IL POPOLO DELLA LIBERTA',1673,,
CARMIGNANO,,FRATELLI D'ITALIA,139,,
CARMIGNANO,,LEGA NORD,74,,
CARMIGNANO,,LA DESTRA,66,,
CARMIGNANO,,MIR - MODERATI IN RIVOLUZIONE,11,,
CARMIGNANO,GIUSEPPE PIERO GRILLO CARMIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1876,,
CARMIGNANO,MARIO MONTI CARMIGNANO,CON MONTI PER L'ITALIA,586,,
CARMIGNANO,ANTONIO INGROIA CARMIGNANO,RIVOLUZIONE CIVILE,159,,
CARMIGNANO,OSCAR FULVIO GIANNINO CARMIGNANO,FARE PER FERMARE IL DECLINO,91,,
CARMIGNANO,MARCO FERRANDO CARMIGNANO,PARTITO COMUNISTA DEI LAVORATORI,49,,
CARMIGNANO,ROBERTO FIORE CARMIGNANO,FORZA NUOVA,15,,
CARMIGNANO,GIACINTO MARCO PANNELLA CARMIGNANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',19,,
CARMIGNANO,SIMONE DI STEFANO CARMIGNANO,CASAPOUND ITALIA,9,,
MONTEMURLO,PIER LUIGI BERSANI MONTEMURLO,PARTITO DEMOCRATICO,3750,,
MONTEMURLO,,SINISTRA ECOLOGIA LIBERTA',205,,
MONTEMURLO,,CENTRO DEMOCRATICO,25,,
MONTEMURLO,SILVIO BERLUSCONI MONTEMURLO,IL POPOLO DELLA LIBERTA',1942,,
MONTEMURLO,,FRATELLI D'ITALIA,159,,
MONTEMURLO,,LEGA NORD,118,,
MONTEMURLO,,LA DESTRA,76,,
MONTEMURLO,,MIR - MODERATI IN RIVOLUZIONE,13,,
MONTEMURLO,GIUSEPPE PIERO GRILLO MONTEMURLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2430,,
MONTEMURLO,MARIO MONTI MONTEMURLO,CON MONTI PER L'ITALIA,753,,
MONTEMURLO,ANTONIO INGROIA MONTEMURLO,RIVOLUZIONE CIVILE,152,,
MONTEMURLO,OSCAR FULVIO GIANNINO MONTEMURLO,FARE PER FERMARE IL DECLINO,80,,
MONTEMURLO,MARCO FERRANDO MONTEMURLO,PARTITO COMUNISTA DEI LAVORATORI,82,,
MONTEMURLO,ROBERTO FIORE MONTEMURLO,FORZA NUOVA,31,,
MONTEMURLO,GIACINTO MARCO PANNELLA MONTEMURLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',22,,
MONTEMURLO,SIMONE DI STEFANO MONTEMURLO,CASAPOUND ITALIA,21,,
POGGIO A CAIANO,PIER LUIGI BERSANI POGGIO A CAIANO,PARTITO DEMOCRATICO,1914,,
POGGIO A CAIANO,,SINISTRA ECOLOGIA LIBERTA',95,,
POGGIO A CAIANO,,CENTRO DEMOCRATICO,13,,
POGGIO A CAIANO,SILVIO BERLUSCONI POGGIO A CAIANO,IL POPOLO DELLA LIBERTA',1249,,
POGGIO A CAIANO,,FRATELLI D'ITALIA,82,,
POGGIO A CAIANO,,LEGA NORD,58,,
POGGIO A CAIANO,,LA DESTRA,43,,
POGGIO A CAIANO,,MIR - MODERATI IN RIVOLUZIONE,3,,
POGGIO A CAIANO,GIUSEPPE PIERO GRILLO POGGIO A CAIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1206,,
POGGIO A CAIANO,MARIO MONTI POGGIO A CAIANO,CON MONTI PER L'ITALIA,526,,
POGGIO A CAIANO,ANTONIO INGROIA POGGIO A CAIANO,RIVOLUZIONE CIVILE,75,,
POGGIO A CAIANO,OSCAR FULVIO GIANNINO POGGIO A CAIANO,FARE PER FERMARE IL DECLINO,71,,
POGGIO A CAIANO,MARCO FERRANDO POGGIO A CAIANO,PARTITO COMUNISTA DEI LAVORATORI,21,,
POGGIO A CAIANO,ROBERTO FIORE POGGIO A CAIANO,FORZA NUOVA,21,,
POGGIO A CAIANO,GIACINTO MARCO PANNELLA POGGIO A CAIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',8,,
POGGIO A CAIANO,SIMONE DI STEFANO POGGIO A CAIANO,CASAPOUND ITALIA,14,,
PRATO,PIER LUIGI BERSANI PRATO,PARTITO DEMOCRATICO,37825,,
PRATO,,SINISTRA ECOLOGIA LIBERTA',2505,,
PRATO,,CENTRO DEMOCRATICO,286,,
PRATO,SILVIO BERLUSCONI PRATO,IL POPOLO DELLA LIBERTA',18360,,
