Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUARO,PIER LUIGI BERSANI ACQUARO,PARTITO DEMOCRATICO,262,,
ACQUARO,,SINISTRA ECOLOGIA LIBERTA',11,,
ACQUARO,,CENTRO DEMOCRATICO,4,,
ACQUARO,SILVIO BERLUSCONI ACQUARO,IL POPOLO DELLA LIBERTA',149,,
ACQUARO,,GRANDE SUD - MPA,38,,
ACQUARO,,INTESA POPOLARE,19,,
ACQUARO,,FRATELLI D'ITALIA,15,,
ACQUARO,,LA DESTRA,7,,
ACQUARO,,LEGA NORD,2,,
ACQUARO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ACQUARO,GIUSEPPE PIERO GRILLO ACQUARO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,83,,
ACQUARO,MARIO MONTI ACQUARO,UNIONE DI CENTRO,524,,
ACQUARO,,SCELTA CIVICA CON MONTI PER L'ITALIA,95,,
ACQUARO,,FUTURO E LIBERTA',6,,
ACQUARO,ANTONIO INGROIA ACQUARO,RIVOLUZIONE CIVILE,30,,
ACQUARO,OSCAR FULVIO GIANNINO ACQUARO,FARE PER FERMARE IL DECLINO,4,,
ACQUARO,MARCO FERRANDO ACQUARO,PARTITO COMUNISTA DEI LAVORATORI,7,,
ACQUARO,ROBERTO FIORE ACQUARO,FORZA NUOVA,2,,
ACQUARO,GIACINTO MARCO PANNELLA ACQUARO,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ACQUARO,SIMONE DI STEFANO ACQUARO,CASAPOUND ITALIA,3,,
ACQUARO,LUCA ROMAGNOLI ACQUARO,FIAMMA TRICOLORE,4,,
ACQUARO,MAGDI CRISTIANO ALLAM ACQUARO,IO AMO L'ITALIA,1,,
ACQUARO,RENATA JANNUZZI ACQUARO,LIBERALI PER L'ITALIA - PLI,2,,
ACQUARO,STEFANIA GABRIELLA ANASTASIA CRAXI ACQUARO,RIFORMISTI ITALIANI,2,,
ARENA,PIER LUIGI BERSANI ARENA,PARTITO DEMOCRATICO,279,,
ARENA,,SINISTRA ECOLOGIA LIBERTA',50,,
ARENA,,CENTRO DEMOCRATICO,10,,
ARENA,SILVIO BERLUSCONI ARENA,IL POPOLO DELLA LIBERTA',72,,
ARENA,,FRATELLI D'ITALIA,16,,
ARENA,,GRANDE SUD - MPA,12,,
ARENA,,INTESA POPOLARE,8,,
ARENA,,LA DESTRA,2,,
ARENA,,LEGA NORD,0,,
ARENA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ARENA,GIUSEPPE PIERO GRILLO ARENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,103,,
ARENA,MARIO MONTI ARENA,UNIONE DI CENTRO,31,,
ARENA,,SCELTA CIVICA CON MONTI PER L'ITALIA,25,,
ARENA,,FUTURO E LIBERTA',5,,
ARENA,ANTONIO INGROIA ARENA,RIVOLUZIONE CIVILE,34,,
ARENA,OSCAR FULVIO GIANNINO ARENA,FARE PER FERMARE IL DECLINO,1,,
ARENA,MARCO FERRANDO ARENA,PARTITO COMUNISTA DEI LAVORATORI,4,,
ARENA,ROBERTO FIORE ARENA,FORZA NUOVA,1,,
ARENA,GIACINTO MARCO PANNELLA ARENA,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ARENA,SIMONE DI STEFANO ARENA,CASAPOUND ITALIA,1,,
ARENA,LUCA ROMAGNOLI ARENA,FIAMMA TRICOLORE,0,,
ARENA,MAGDI CRISTIANO ALLAM ARENA,IO AMO L'ITALIA,1,,
ARENA,RENATA JANNUZZI ARENA,LIBERALI PER L'ITALIA - PLI,2,,
ARENA,STEFANIA GABRIELLA ANASTASIA CRAXI ARENA,RIFORMISTI ITALIANI,1,,
BRIATICO,PIER LUIGI BERSANI BRIATICO,PARTITO DEMOCRATICO,453,,
BRIATICO,,SINISTRA ECOLOGIA LIBERTA',62,,
BRIATICO,,CENTRO DEMOCRATICO,30,,
BRIATICO,SILVIO BERLUSCONI BRIATICO,IL POPOLO DELLA LIBERTA',545,,
BRIATICO,,GRANDE SUD - MPA,64,,
BRIATICO,,FRATELLI D'ITALIA,32,,
BRIATICO,,INTESA POPOLARE,20,,
BRIATICO,,LA DESTRA,11,,
BRIATICO,,LEGA NORD,2,,
BRIATICO,,MIR - MODERATI IN RIVOLUZIONE,1,,
BRIATICO,GIUSEPPE PIERO GRILLO BRIATICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,453,,
BRIATICO,MARIO MONTI BRIATICO,UNIONE DI CENTRO,95,,
BRIATICO,,SCELTA CIVICA CON MONTI PER L'ITALIA,82,,
BRIATICO,,FUTURO E LIBERTA',16,,
BRIATICO,ANTONIO INGROIA BRIATICO,RIVOLUZIONE CIVILE,59,,
BRIATICO,OSCAR FULVIO GIANNINO BRIATICO,FARE PER FERMARE IL DECLINO,17,,
BRIATICO,MARCO FERRANDO BRIATICO,PARTITO COMUNISTA DEI LAVORATORI,7,,
BRIATICO,ROBERTO FIORE BRIATICO,FORZA NUOVA,1,,
BRIATICO,GIACINTO MARCO PANNELLA BRIATICO,LISTA AMNISTIA GIUSTIZIA LIBERTA',13,,
BRIATICO,SIMONE DI STEFANO BRIATICO,CASAPOUND ITALIA,2,,
BRIATICO,LUCA ROMAGNOLI BRIATICO,FIAMMA TRICOLORE,7,,
BRIATICO,MAGDI CRISTIANO ALLAM BRIATICO,IO AMO L'ITALIA,2,,
BRIATICO,RENATA JANNUZZI BRIATICO,LIBERALI PER L'ITALIA - PLI,4,,
BRIATICO,STEFANIA GABRIELLA ANASTASIA CRAXI BRIATICO,RIFORMISTI ITALIANI,45,,
BROGNATURO,PIER LUIGI BERSANI BROGNATURO,PARTITO DEMOCRATICO,88,,
BROGNATURO,,SINISTRA ECOLOGIA LIBERTA',50,,
BROGNATURO,,CENTRO DEMOCRATICO,1,,
BROGNATURO,SILVIO BERLUSCONI BROGNATURO,IL POPOLO DELLA LIBERTA',71,,
BROGNATURO,,GRANDE SUD - MPA,14,,
BROGNATURO,,FRATELLI D'ITALIA,6,,
BROGNATURO,,LA DESTRA,3,,
BROGNATURO,,INTESA POPOLARE,2,,
BROGNATURO,,LEGA NORD,1,,
BROGNATURO,,MIR - MODERATI IN RIVOLUZIONE,1,,
BROGNATURO,GIUSEPPE PIERO GRILLO BROGNATURO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,47,,
BROGNATURO,MARIO MONTI BROGNATURO,UNIONE DI CENTRO,32,,
BROGNATURO,,SCELTA CIVICA CON MONTI PER L'ITALIA,7,,
BROGNATURO,,FUTURO E LIBERTA',0,,
BROGNATURO,ANTONIO INGROIA BROGNATURO,RIVOLUZIONE CIVILE,6,,
BROGNATURO,OSCAR FULVIO GIANNINO BROGNATURO,FARE PER FERMARE IL DECLINO,0,,
BROGNATURO,MARCO FERRANDO BROGNATURO,PARTITO COMUNISTA DEI LAVORATORI,2,,
BROGNATURO,ROBERTO FIORE BROGNATURO,FORZA NUOVA,0,,
BROGNATURO,GIACINTO MARCO PANNELLA BROGNATURO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BROGNATURO,SIMONE DI STEFANO BROGNATURO,CASAPOUND ITALIA,1,,
BROGNATURO,LUCA ROMAGNOLI BROGNATURO,FIAMMA TRICOLORE,0,,
BROGNATURO,MAGDI CRISTIANO ALLAM BROGNATURO,IO AMO L'ITALIA,0,,
BROGNATURO,RENATA JANNUZZI BROGNATURO,LIBERALI PER L'ITALIA - PLI,1,,
BROGNATURO,STEFANIA GABRIELLA ANASTASIA CRAXI BROGNATURO,RIFORMISTI ITALIANI,35,,
CAPISTRANO,PIER LUIGI BERSANI CAPISTRANO,PARTITO DEMOCRATICO,115,,
CAPISTRANO,,SINISTRA ECOLOGIA LIBERTA',8,,
