Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTIVOLE,PIER LUIGI BERSANI ALTIVOLE,PARTITO DEMOCRATICO,436,,
ALTIVOLE,,SINISTRA ECOLOGIA LIBERTA',16,,
ALTIVOLE,,CENTRO DEMOCRATICO,3,,
ALTIVOLE,SILVIO BERLUSCONI ALTIVOLE,IL POPOLO DELLA LIBERTA',963,,
ALTIVOLE,,LEGA NORD,757,,
ALTIVOLE,,FRATELLI D'ITALIA,24,,
ALTIVOLE,,PARTITO PENSIONATI,23,,
ALTIVOLE,,MIR - MODERATI IN RIVOLUZIONE,14,,
ALTIVOLE,,LA DESTRA,6,,
ALTIVOLE,GIUSEPPE PIERO GRILLO ALTIVOLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,817,,
ALTIVOLE,MARIO MONTI ALTIVOLE,CON MONTI PER L'ITALIA,362,,
ALTIVOLE,ANTONIO INGROIA ALTIVOLE,RIVOLUZIONE CIVILE,16,,
ALTIVOLE,OSCAR FULVIO GIANNINO ALTIVOLE,FARE PER FERMARE IL DECLINO,63,,
ALTIVOLE,MARCO FERRANDO ALTIVOLE,PARTITO COMUNISTA DEI LAVORATORI,5,,
ALTIVOLE,ROBERTO FIORE ALTIVOLE,FORZA NUOVA,13,,
ALTIVOLE,MAGDI CRISTIANO ALLAM ALTIVOLE,IO AMO L'ITALIA,5,,
ALTIVOLE,SIMONE DI STEFANO ALTIVOLE,CASAPOUND ITALIA,2,,
ALTIVOLE,LODOVICO PIZZATI ALTIVOLE,INDIPENDENZA VENETA,117,,
ALTIVOLE,FABRIZIO COMENCINI ALTIVOLE,LG.VENETA REPUBBLICA,24,,
ALTIVOLE,ANTONIO GUADAGNINI ALTIVOLE,VENETO STATO,20,,
ALTIVOLE,MARIA CRISTINA SANDRIN ALTIVOLE,DONNE PER L'ITALIA,8,,
ALTIVOLE,STEFANIA GABRIELLA ANASTASIA CRAXI ALTIVOLE,RIFORMISTI ITALIANI,1,,
ALTIVOLE,PIERO PUSCHIAVO ALTIVOLE,PROGETTO NAZIONALE,5,,
ARCADE,PIER LUIGI BERSANI ARCADE,PARTITO DEMOCRATICO,525,,
ARCADE,,SINISTRA ECOLOGIA LIBERTA',34,,
ARCADE,,CENTRO DEMOCRATICO,4,,
ARCADE,SILVIO BERLUSCONI ARCADE,LEGA NORD,408,,
ARCADE,,IL POPOLO DELLA LIBERTA',385,,
ARCADE,,FRATELLI D'ITALIA,14,,
ARCADE,,PARTITO PENSIONATI,7,,
ARCADE,,MIR - MODERATI IN RIVOLUZIONE,3,,
ARCADE,,LA DESTRA,3,,
ARCADE,GIUSEPPE PIERO GRILLO ARCADE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,696,,
ARCADE,MARIO MONTI ARCADE,CON MONTI PER L'ITALIA,205,,
ARCADE,ANTONIO INGROIA ARCADE,RIVOLUZIONE CIVILE,30,,
