Ente,Candidato,Liste/Gruppi,Voti lista,,
ACCETTURA,PIER LUIGI BERSANI ACCETTURA,PARTITO DEMOCRATICO,252,,
ACCETTURA,,SINISTRA ECOLOGIA LIBERTA',81,,
ACCETTURA,,CENTRO DEMOCRATICO,30,,
ACCETTURA,SILVIO BERLUSCONI ACCETTURA,IL POPOLO DELLA LIBERTA',351,,
ACCETTURA,,FRATELLI D'ITALIA,24,,
ACCETTURA,,GRANDE SUD,11,,
ACCETTURA,,MIR - MODERATI IN RIVOLUZIONE,8,,
ACCETTURA,,LA DESTRA,6,,
ACCETTURA,,LEGA NORD,4,,
ACCETTURA,,INTESA POPOLARE,2,,
ACCETTURA,GIUSEPPE PIERO GRILLO ACCETTURA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,44,,
ACCETTURA,MARIO MONTI ACCETTURA,CON MONTI PER L'ITALIA,38,,
ACCETTURA,ANTONIO INGROIA ACCETTURA,RIVOLUZIONE CIVILE,4,,
ACCETTURA,OSCAR FULVIO GIANNINO ACCETTURA,FARE PER FERMARE IL DECLINO,3,,
ACCETTURA,MARCO FERRANDO ACCETTURA,PARTITO COMUNISTA DEI LAVORATORI,3,,
ACCETTURA,GIACINTO MARCO PANNELLA ACCETTURA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ACCETTURA,LUCA ROMAGNOLI ACCETTURA,FIAMMA TRICOLORE,1,,
ACCETTURA,MAGDI CRISTIANO ALLAM ACCETTURA,IO AMO L'ITALIA,5,,
ACCETTURA,ANTONIO POTENZA ACCETTURA,POPOLARI UNITI,15,,
ACCETTURA,MICHELE SOMMA ACCETTURA,COMUNITA' LUCANA,0,,
ALIANO,PIER LUIGI BERSANI ALIANO,PARTITO DEMOCRATICO,88,,
ALIANO,,CENTRO DEMOCRATICO,81,,
ALIANO,,SINISTRA ECOLOGIA LIBERTA',13,,
ALIANO,SILVIO BERLUSCONI ALIANO,IL POPOLO DELLA LIBERTA',111,,
ALIANO,,GRANDE SUD,8,,
ALIANO,,FRATELLI D'ITALIA,5,,
ALIANO,,LA DESTRA,5,,
ALIANO,,LEGA NORD,1,,
ALIANO,,INTESA POPOLARE,0,,
ALIANO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALIANO,GIUSEPPE PIERO GRILLO ALIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,47,,
ALIANO,MARIO MONTI ALIANO,CON MONTI PER L'ITALIA,26,,
ALIANO,ANTONIO INGROIA ALIANO,RIVOLUZIONE CIVILE,6,,
ALIANO,OSCAR FULVIO GIANNINO ALIANO,FARE PER FERMARE IL DECLINO,2,,
ALIANO,MARCO FERRANDO ALIANO,PARTITO COMUNISTA DEI LAVORATORI,5,,
ALIANO,GIACINTO MARCO PANNELLA ALIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
