Ente,Candidato,Liste/Gruppi,Voti lista,,
ALASSIO,PIER LUIGI BERSANI ALASSIO,PARTITO DEMOCRATICO,1035,,
ALASSIO,,SINISTRA ECOLOGIA LIBERTA',126,,
ALASSIO,,CENTRO DEMOCRATICO,20,,
ALASSIO,SILVIO BERLUSCONI ALASSIO,IL POPOLO DELLA LIBERTA',1803,,
ALASSIO,,LEGA NORD,223,,
ALASSIO,,FRATELLI D'ITALIA,182,,
ALASSIO,,LA DESTRA,34,,
ALASSIO,GIUSEPPE PIERO GRILLO ALASSIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1844,,
ALASSIO,MARIO MONTI ALASSIO,CON MONTI PER L'ITALIA,662,,
ALASSIO,ANTONIO INGROIA ALASSIO,RIVOLUZIONE CIVILE,54,,
ALASSIO,OSCAR FULVIO GIANNINO ALASSIO,FARE PER FERMARE IL DECLINO,88,,
ALASSIO,MARCO FERRANDO ALASSIO,PARTITO COMUNISTA DEI LAVORATORI,36,,
ALBENGA,PIER LUIGI BERSANI ALBENGA,PARTITO DEMOCRATICO,2891,,
ALBENGA,,SINISTRA ECOLOGIA LIBERTA',202,,
ALBENGA,,CENTRO DEMOCRATICO,63,,
ALBENGA,SILVIO BERLUSCONI ALBENGA,IL POPOLO DELLA LIBERTA',3529,,
ALBENGA,,LEGA NORD,530,,
ALBENGA,,FRATELLI D'ITALIA,150,,
ALBENGA,,LA DESTRA,71,,
ALBENGA,GIUSEPPE PIERO GRILLO ALBENGA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4228,,
ALBENGA,MARIO MONTI ALBENGA,CON MONTI PER L'ITALIA,1052,,
ALBENGA,ANTONIO INGROIA ALBENGA,RIVOLUZIONE CIVILE,140,,
ALBENGA,OSCAR FULVIO GIANNINO ALBENGA,FARE PER FERMARE IL DECLINO,179,,
ALBENGA,MARCO FERRANDO ALBENGA,PARTITO COMUNISTA DEI LAVORATORI,80,,
ALBISOLA SUPERIORE,PIER LUIGI BERSANI ALBISOLA SUPERIORE,PARTITO DEMOCRATICO,1899,,
ALBISOLA SUPERIORE,,SINISTRA ECOLOGIA LIBERTA',176,,
ALBISOLA SUPERIORE,,CENTRO DEMOCRATICO,17,,
ALBISOLA SUPERIORE,SILVIO BERLUSCONI ALBISOLA SUPERIORE,IL POPOLO DELLA LIBERTA',1151,,
ALBISOLA SUPERIORE,,LEGA NORD,160,,
ALBISOLA SUPERIORE,,FRATELLI D'ITALIA,75,,
ALBISOLA SUPERIORE,,LA DESTRA,33,,
ALBISOLA SUPERIORE,GIUSEPPE PIERO GRILLO ALBISOLA SUPERIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2061,,
ALBISOLA SUPERIORE,MARIO MONTI ALBISOLA SUPERIORE,CON MONTI PER L'ITALIA,613,,
ALBISOLA SUPERIORE,ANTONIO INGROIA ALBISOLA SUPERIORE,RIVOLUZIONE CIVILE,129,,
ALBISOLA SUPERIORE,OSCAR FULVIO GIANNINO ALBISOLA SUPERIORE,FARE PER FERMARE IL DECLINO,60,,
ALBISOLA SUPERIORE,MARCO FERRANDO ALBISOLA SUPERIORE,PARTITO COMUNISTA DEI LAVORATORI,31,,
ALBISSOLA MARINA,PIER LUIGI BERSANI ALBISSOLA MARINA,PARTITO DEMOCRATICO,1175,,
ALBISSOLA MARINA,,SINISTRA ECOLOGIA LIBERTA',91,,
ALBISSOLA MARINA,,CENTRO DEMOCRATICO,10,,
ALBISSOLA MARINA,SILVIO BERLUSCONI ALBISSOLA MARINA,IL POPOLO DELLA LIBERTA',651,,
ALBISSOLA MARINA,,LEGA NORD,72,,
ALBISSOLA MARINA,,FRATELLI D'ITALIA,51,,
ALBISSOLA MARINA,,LA DESTRA,16,,
ALBISSOLA MARINA,GIUSEPPE PIERO GRILLO ALBISSOLA MARINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,967,,
ALBISSOLA MARINA,MARIO MONTI ALBISSOLA MARINA,CON MONTI PER L'ITALIA,402,,
ALBISSOLA MARINA,ANTONIO INGROIA ALBISSOLA MARINA,RIVOLUZIONE CIVILE,49,,
ALBISSOLA MARINA,OSCAR FULVIO GIANNINO ALBISSOLA MARINA,FARE PER FERMARE IL DECLINO,43,,
ALBISSOLA MARINA,MARCO FERRANDO ALBISSOLA MARINA,PARTITO COMUNISTA DEI LAVORATORI,18,,
ALTARE,PIER LUIGI BERSANI ALTARE,PARTITO DEMOCRATICO,451,,
ALTARE,,SINISTRA ECOLOGIA LIBERTA',24,,
ALTARE,,CENTRO DEMOCRATICO,6,,
ALTARE,SILVIO BERLUSCONI ALTARE,IL POPOLO DELLA LIBERTA',198,,
ALTARE,,LEGA NORD,23,,
ALTARE,,FRATELLI D'ITALIA,14,,
ALTARE,,LA DESTRA,9,,
ALTARE,GIUSEPPE PIERO GRILLO ALTARE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,324,,
ALTARE,MARIO MONTI ALTARE,CON MONTI PER L'ITALIA,111,,
ALTARE,ANTONIO INGROIA ALTARE,RIVOLUZIONE CIVILE,22,,
ALTARE,OSCAR FULVIO GIANNINO ALTARE,FARE PER FERMARE IL DECLINO,15,,
ALTARE,MARCO FERRANDO ALTARE,PARTITO COMUNISTA DEI LAVORATORI,18,,
ANDORA,PIER LUIGI BERSANI ANDORA,PARTITO DEMOCRATICO,636,,
ANDORA,,SINISTRA ECOLOGIA LIBERTA',66,,
ANDORA,,CENTRO DEMOCRATICO,9,,
ANDORA,SILVIO BERLUSCONI ANDORA,IL POPOLO DELLA LIBERTA',1326,,
ANDORA,,LEGA NORD,136,,
ANDORA,,FRATELLI D'ITALIA,63,,
ANDORA,,LA DESTRA,22,,
ANDORA,GIUSEPPE PIERO GRILLO ANDORA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1450,,
ANDORA,MARIO MONTI ANDORA,CON MONTI PER L'ITALIA,359,,
ANDORA,ANTONIO INGROIA ANDORA,RIVOLUZIONE CIVILE,31,,
ANDORA,OSCAR FULVIO GIANNINO ANDORA,FARE PER FERMARE IL DECLINO,72,,
ANDORA,MARCO FERRANDO ANDORA,PARTITO COMUNISTA DEI LAVORATORI,21,,
ARNASCO,PIER LUIGI BERSANI ARNASCO,PARTITO DEMOCRATICO,91,,
ARNASCO,,CENTRO DEMOCRATICO,2,,
ARNASCO,,SINISTRA ECOLOGIA LIBERTA',1,,
ARNASCO,SILVIO BERLUSCONI ARNASCO,IL POPOLO DELLA LIBERTA',84,,
ARNASCO,,LEGA NORD,11,,
ARNASCO,,FRATELLI D'ITALIA,5,,
ARNASCO,,LA DESTRA,1,,
ARNASCO,GIUSEPPE PIERO GRILLO ARNASCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,103,,
ARNASCO,MARIO MONTI ARNASCO,CON MONTI PER L'ITALIA,35,,
ARNASCO,ANTONIO INGROIA ARNASCO,RIVOLUZIONE CIVILE,0,,
ARNASCO,OSCAR FULVIO GIANNINO ARNASCO,FARE PER FERMARE IL DECLINO,5,,
ARNASCO,MARCO FERRANDO ARNASCO,PARTITO COMUNISTA DEI LAVORATORI,5,,
BALESTRINO,PIER LUIGI BERSANI BALESTRINO,PARTITO DEMOCRATICO,63,,
BALESTRINO,,SINISTRA ECOLOGIA LIBERTA',10,,
BALESTRINO,,CENTRO DEMOCRATICO,1,,
BALESTRINO,SILVIO BERLUSCONI BALESTRINO,IL POPOLO DELLA LIBERTA',70,,
BALESTRINO,,LEGA NORD,17,,
BALESTRINO,,FRATELLI D'ITALIA,8,,
BALESTRINO,,LA DESTRA,3,,
BALESTRINO,GIUSEPPE PIERO GRILLO BALESTRINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,133,,
BALESTRINO,MARIO MONTI BALESTRINO,CON MONTI PER L'ITALIA,32,,
BALESTRINO,ANTONIO INGROIA BALESTRINO,RIVOLUZIONE CIVILE,5,,
BALESTRINO,OSCAR FULVIO GIANNINO BALESTRINO,FARE PER FERMARE IL DECLINO,6,,
BALESTRINO,MARCO FERRANDO BALESTRINO,PARTITO COMUNISTA DEI LAVORATORI,1,,
BARDINETO,PIER LUIGI BERSANI BARDINETO,PARTITO DEMOCRATICO,58,,
BARDINETO,,SINISTRA ECOLOGIA LIBERTA',5,,
BARDINETO,,CENTRO DEMOCRATICO,0,,
BARDINETO,SILVIO BERLUSCONI BARDINETO,IL POPOLO DELLA LIBERTA',117,,
BARDINETO,,LEGA NORD,14,,
BARDINETO,,LA DESTRA,6,,
BARDINETO,,FRATELLI D'ITALIA,3,,
BARDINETO,GIUSEPPE PIERO GRILLO BARDINETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,131,,
BARDINETO,MARIO MONTI BARDINETO,CON MONTI PER L'ITALIA,28,,
BARDINETO,ANTONIO INGROIA BARDINETO,RIVOLUZIONE CIVILE,3,,
BARDINETO,OSCAR FULVIO GIANNINO BARDINETO,FARE PER FERMARE IL DECLINO,1,,
BARDINETO,MARCO FERRANDO BARDINETO,PARTITO COMUNISTA DEI LAVORATORI,3,,
BERGEGGI,PIER LUIGI BERSANI BERGEGGI,PARTITO DEMOCRATICO,202,,
BERGEGGI,,SINISTRA ECOLOGIA LIBERTA',15,,
BERGEGGI,,CENTRO DEMOCRATICO,3,,
BERGEGGI,SILVIO BERLUSCONI BERGEGGI,IL POPOLO DELLA LIBERTA',169,,
