Ente,Candidato,Liste/Gruppi,Voti lista,,
ACATE,PIER LUIGI BERSANI ACATE,PARTITO DEMOCRATICO,644,,
ACATE,,SINISTRA ECOLOGIA LIBERTA',34,,
ACATE,,CENTRO DEMOCRATICO,6,,
ACATE,SILVIO BERLUSCONI ACATE,IL POPOLO DELLA LIBERTA',990,,
ACATE,,FRATELLI D'ITALIA,79,,
ACATE,,LA DESTRA,40,,
ACATE,,GRANDE SUD - MPA,13,,
ACATE,,MIR - MODERATI IN RIVOLUZIONE,3,,
ACATE,,LEGA NORD,3,,
ACATE,GIUSEPPE PIERO GRILLO ACATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1614,,
ACATE,MARIO MONTI ACATE,SCELTA CIVICA CON MONTI PER L'ITALIA,216,,
ACATE,,UNIONE DI CENTRO,71,,
ACATE,,FUTURO E LIBERTA',26,,
ACATE,ANTONIO INGROIA ACATE,RIVOLUZIONE CIVILE,87,,
ACATE,OSCAR FULVIO GIANNINO ACATE,FARE PER FERMARE IL DECLINO,12,,
ACATE,MARCO FERRANDO ACATE,PARTITO COMUNISTA DEI LAVORATORI,12,,
ACATE,ROBERTO FIORE ACATE,FORZA NUOVA,6,,
ACATE,GIACINTO MARCO PANNELLA ACATE,LISTA AMNISTIA GIUSTIZIA LIBERTA',10,,
ACATE,LUCA ROMAGNOLI ACATE,FIAMMA TRICOLORE,8,,
ACATE,RENATA JANNUZZI ACATE,LIBERALI PER L'ITALIA - PLI,3,,
ACATE,FRANCO TORCHIA ACATE,PRI,9,,
ACATE,MARINA PETRINI ACATE,MOVIMENTO PROGETTO ITALIA - MID,2,,
CHIARAMONTE GULFI,PIER LUIGI BERSANI CHIARAMONTE GULFI,PARTITO DEMOCRATICO,577,,
CHIARAMONTE GULFI,,CENTRO DEMOCRATICO,234,,
CHIARAMONTE GULFI,,SINISTRA ECOLOGIA LIBERTA',52,,
CHIARAMONTE GULFI,SILVIO BERLUSCONI CHIARAMONTE GULFI,IL POPOLO DELLA LIBERTA',813,,
CHIARAMONTE GULFI,,FRATELLI D'ITALIA,85,,
CHIARAMONTE GULFI,,GRANDE SUD - MPA,71,,
CHIARAMONTE GULFI,,LA DESTRA,49,,
CHIARAMONTE GULFI,,LEGA NORD,8,,
CHIARAMONTE GULFI,,MIR - MODERATI IN RIVOLUZIONE,5,,
CHIARAMONTE GULFI,GIUSEPPE PIERO GRILLO CHIARAMONTE GULFI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1808,,
CHIARAMONTE GULFI,MARIO MONTI CHIARAMONTE GULFI,SCELTA CIVICA CON MONTI PER L'ITALIA,376,,
CHIARAMONTE GULFI,,UNIONE DI CENTRO,88,,
CHIARAMONTE GULFI,,FUTURO E LIBERTA',17,,
CHIARAMONTE GULFI,ANTONIO INGROIA CHIARAMONTE GULFI,RIVOLUZIONE CIVILE,137,,
