Ente,Candidato,Liste/Gruppi,Voti lista,,
BRINDISI,PIER LUIGI BERSANI BRINDISI,PARTITO DEMOCRATICO,8871,,
BRINDISI,,SINISTRA ECOLOGIA LIBERTA',3251,,
BRINDISI,,CENTRO DEMOCRATICO,327,,
BRINDISI,SILVIO BERLUSCONI BRINDISI,IL POPOLO DELLA LIBERTA',10074,,
BRINDISI,,FRATELLI D'ITALIA,1413,,
BRINDISI,,MIR - MODERATI IN RIVOLUZIONE,1047,,
BRINDISI,,LA DESTRA,402,,
BRINDISI,,GRANDE SUD - MPA,200,,
BRINDISI,,PARTITO PENSIONATI,165,,
BRINDISI,,LEGA NORD,22,,
BRINDISI,,INTESA POPOLARE,18,,
BRINDISI,GIUSEPPE PIERO GRILLO BRINDISI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13304,,
BRINDISI,MARIO MONTI BRINDISI,SCELTA CIVICA CON MONTI PER L'ITALIA,3329,,
BRINDISI,,UNIONE DI CENTRO,495,,
BRINDISI,,FUTURO E LIBERTA',411,,
BRINDISI,ANTONIO INGROIA BRINDISI,RIVOLUZIONE CIVILE,1023,,
BRINDISI,OSCAR FULVIO GIANNINO BRINDISI,FARE PER FERMARE IL DECLINO,117,,
BRINDISI,MARCO FERRANDO BRINDISI,PARTITO COMUNISTA DEI LAVORATORI,78,,
BRINDISI,ROBERTO FIORE BRINDISI,FORZA NUOVA,72,,
BRINDISI,GIACINTO MARCO PANNELLA BRINDISI,LISTA AMNISTIA GIUSTIZIA LIBERTA',337,,
BRINDISI,SIMONE DI STEFANO BRINDISI,CASAPOUND ITALIA,57,,
BRINDISI,LUCA ROMAGNOLI BRINDISI,FIAMMA TRICOLORE,85,,
BRINDISI,MAGDI CRISTIANO ALLAM BRINDISI,IO AMO L'ITALIA,31,,
BRINDISI,STEFANIA GABRIELLA ANASTASIA CRAXI BRINDISI,RIFORMISTI ITALIANI,68,,
BRINDISI,ADRIANO LOTITO BRINDISI,PARTITO DI ALTERNATIVA COMUNISTA,64,,
CAROVIGNO,PIER LUIGI BERSANI CAROVIGNO,PARTITO DEMOCRATICO,1567,,
CAROVIGNO,,SINISTRA ECOLOGIA LIBERTA',536,,
CAROVIGNO,,CENTRO DEMOCRATICO,15,,
CAROVIGNO,SILVIO BERLUSCONI CAROVIGNO,IL POPOLO DELLA LIBERTA',3576,,
CAROVIGNO,,FRATELLI D'ITALIA,482,,
CAROVIGNO,,PARTITO PENSIONATI,34,,
CAROVIGNO,,GRANDE SUD - MPA,29,,
CAROVIGNO,,LA DESTRA,26,,
CAROVIGNO,,MIR - MODERATI IN RIVOLUZIONE,23,,
CAROVIGNO,,INTESA POPOLARE,6,,
CAROVIGNO,,LEGA NORD,2,,
CAROVIGNO,GIUSEPPE PIERO GRILLO CAROVIGNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1977,,
CAROVIGNO,MARIO MONTI CAROVIGNO,SCELTA CIVICA CON MONTI PER L'ITALIA,560,,
CAROVIGNO,,FUTURO E LIBERTA',107,,
CAROVIGNO,,UNIONE DI CENTRO,93,,
CAROVIGNO,ANTONIO INGROIA CAROVIGNO,RIVOLUZIONE CIVILE,174,,
CAROVIGNO,OSCAR FULVIO GIANNINO CAROVIGNO,FARE PER FERMARE IL DECLINO,17,,
CAROVIGNO,MARCO FERRANDO CAROVIGNO,PARTITO COMUNISTA DEI LAVORATORI,31,,
CAROVIGNO,ROBERTO FIORE CAROVIGNO,FORZA NUOVA,8,,
CAROVIGNO,GIACINTO MARCO PANNELLA CAROVIGNO,LISTA AMNISTIA GIUSTIZIA LIBERTA',57,,
CAROVIGNO,SIMONE DI STEFANO CAROVIGNO,CASAPOUND ITALIA,4,,
CAROVIGNO,LUCA ROMAGNOLI CAROVIGNO,FIAMMA TRICOLORE,29,,
CAROVIGNO,MAGDI CRISTIANO ALLAM CAROVIGNO,IO AMO L'ITALIA,10,,
CAROVIGNO,STEFANIA GABRIELLA ANASTASIA CRAXI CAROVIGNO,RIFORMISTI ITALIANI,11,,
CAROVIGNO,ADRIANO LOTITO CAROVIGNO,PARTITO DI ALTERNATIVA COMUNISTA,26,,
CEGLIE MESSAPICA,PIER LUIGI BERSANI CEGLIE MESSAPICA,PARTITO DEMOCRATICO,1327,,
CEGLIE MESSAPICA,,SINISTRA ECOLOGIA LIBERTA',610,,
CEGLIE MESSAPICA,,CENTRO DEMOCRATICO,27,,
CEGLIE MESSAPICA,SILVIO BERLUSCONI CEGLIE MESSAPICA,IL POPOLO DELLA LIBERTA',4375,,
CEGLIE MESSAPICA,,GRANDE SUD - MPA,368,,
CEGLIE MESSAPICA,,FRATELLI D'ITALIA,121,,
CEGLIE MESSAPICA,,LA DESTRA,41,,
CEGLIE MESSAPICA,,PARTITO PENSIONATI,40,,
CEGLIE MESSAPICA,,MIR - MODERATI IN RIVOLUZIONE,22,,
CEGLIE MESSAPICA,,LEGA NORD,11,,
CEGLIE MESSAPICA,,INTESA POPOLARE,3,,
CEGLIE MESSAPICA,GIUSEPPE PIERO GRILLO CEGLIE MESSAPICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1936,,
CEGLIE MESSAPICA,MARIO MONTI CEGLIE MESSAPICA,SCELTA CIVICA CON MONTI PER L'ITALIA,810,,
CEGLIE MESSAPICA,,UNIONE DI CENTRO,224,,
CEGLIE MESSAPICA,,FUTURO E LIBERTA',87,,
CEGLIE MESSAPICA,ANTONIO INGROIA CEGLIE MESSAPICA,RIVOLUZIONE CIVILE,275,,
CEGLIE MESSAPICA,OSCAR FULVIO GIANNINO CEGLIE MESSAPICA,FARE PER FERMARE IL DECLINO,23,,
CEGLIE MESSAPICA,MARCO FERRANDO CEGLIE MESSAPICA,PARTITO COMUNISTA DEI LAVORATORI,38,,
CEGLIE MESSAPICA,ROBERTO FIORE CEGLIE MESSAPICA,FORZA NUOVA,17,,
CEGLIE MESSAPICA,GIACINTO MARCO PANNELLA CEGLIE MESSAPICA,LISTA AMNISTIA GIUSTIZIA LIBERTA',47,,
CEGLIE MESSAPICA,SIMONE DI STEFANO CEGLIE MESSAPICA,CASAPOUND ITALIA,22,,
CEGLIE MESSAPICA,LUCA ROMAGNOLI CEGLIE MESSAPICA,FIAMMA TRICOLORE,18,,
CEGLIE MESSAPICA,MAGDI CRISTIANO ALLAM CEGLIE MESSAPICA,IO AMO L'ITALIA,9,,
CEGLIE MESSAPICA,STEFANIA GABRIELLA ANASTASIA CRAXI CEGLIE MESSAPICA,RIFORMISTI ITALIANI,19,,
CEGLIE MESSAPICA,ADRIANO LOTITO CEGLIE MESSAPICA,PARTITO DI ALTERNATIVA COMUNISTA,56,,
CELLINO SAN MARCO,PIER LUIGI BERSANI CELLINO SAN MARCO,PARTITO DEMOCRATICO,884,,
CELLINO SAN MARCO,,SINISTRA ECOLOGIA LIBERTA',213,,
CELLINO SAN MARCO,,CENTRO DEMOCRATICO,17,,
CELLINO SAN MARCO,SILVIO BERLUSCONI CELLINO SAN MARCO,IL POPOLO DELLA LIBERTA',1101,,
CELLINO SAN MARCO,,MIR - MODERATI IN RIVOLUZIONE,154,,
CELLINO SAN MARCO,,FRATELLI D'ITALIA,67,,
CELLINO SAN MARCO,,GRANDE SUD - MPA,14,,
CELLINO SAN MARCO,,PARTITO PENSIONATI,13,,
CELLINO SAN MARCO,,LA DESTRA,8,,
CELLINO SAN MARCO,,LEGA NORD,0,,
CELLINO SAN MARCO,,INTESA POPOLARE,0,,
CELLINO SAN MARCO,GIUSEPPE PIERO GRILLO CELLINO SAN MARCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,750,,
CELLINO SAN MARCO,MARIO MONTI CELLINO SAN MARCO,SCELTA CIVICA CON MONTI PER L'ITALIA,178,,
CELLINO SAN MARCO,,FUTURO E LIBERTA',127,,
CELLINO SAN MARCO,,UNIONE DI CENTRO,59,,
CELLINO SAN MARCO,ANTONIO INGROIA CELLINO SAN MARCO,RIVOLUZIONE CIVILE,69,,
CELLINO SAN MARCO,OSCAR FULVIO GIANNINO CELLINO SAN MARCO,FARE PER FERMARE IL DECLINO,1,,
CELLINO SAN MARCO,MARCO FERRANDO CELLINO SAN MARCO,PARTITO COMUNISTA DEI LAVORATORI,16,,
CELLINO SAN MARCO,ROBERTO FIORE CELLINO SAN MARCO,FORZA NUOVA,3,,
CELLINO SAN MARCO,GIACINTO MARCO PANNELLA CELLINO SAN MARCO,LISTA AMNISTIA GIUSTIZIA LIBERTA',11,,
CELLINO SAN MARCO,SIMONE DI STEFANO CELLINO SAN MARCO,CASAPOUND ITALIA,7,,
CELLINO SAN MARCO,LUCA ROMAGNOLI CELLINO SAN MARCO,FIAMMA TRICOLORE,11,,
CELLINO SAN MARCO,MAGDI CRISTIANO ALLAM CELLINO SAN MARCO,IO AMO L'ITALIA,2,,
CELLINO SAN MARCO,STEFANIA GABRIELLA ANASTASIA CRAXI CELLINO SAN MARCO,RIFORMISTI ITALIANI,3,,
CELLINO SAN MARCO,ADRIANO LOTITO CELLINO SAN MARCO,PARTITO DI ALTERNATIVA COMUNISTA,13,,
CISTERNINO,PIER LUIGI BERSANI CISTERNINO,PARTITO DEMOCRATICO,1430,,
CISTERNINO,,SINISTRA ECOLOGIA LIBERTA',643,,
CISTERNINO,,CENTRO DEMOCRATICO,31,,
CISTERNINO,SILVIO BERLUSCONI CISTERNINO,IL POPOLO DELLA LIBERTA',2161,,
CISTERNINO,,FRATELLI D'ITALIA,176,,
CISTERNINO,,LA DESTRA,79,,
CISTERNINO,,PARTITO PENSIONATI,42,,
CISTERNINO,,GRANDE SUD - MPA,40,,
CISTERNINO,,MIR - MODERATI IN RIVOLUZIONE,27,,
CISTERNINO,,LEGA NORD,8,,
CISTERNINO,,INTESA POPOLARE,7,,
CISTERNINO,GIUSEPPE PIERO GRILLO CISTERNINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1467,,
CISTERNINO,MARIO MONTI CISTERNINO,SCELTA CIVICA CON MONTI PER L'ITALIA,502,,
CISTERNINO,,UNIONE DI CENTRO,127,,
CISTERNINO,,FUTURO E LIBERTA',27,,
CISTERNINO,ANTONIO INGROIA CISTERNINO,RIVOLUZIONE CIVILE,170,,
CISTERNINO,OSCAR FULVIO GIANNINO CISTERNINO,FARE PER FERMARE IL DECLINO,35,,
CISTERNINO,MARCO FERRANDO CISTERNINO,PARTITO COMUNISTA DEI LAVORATORI,16,,
CISTERNINO,ROBERTO FIORE CISTERNINO,FORZA NUOVA,4,,
CISTERNINO,GIACINTO MARCO PANNELLA CISTERNINO,LISTA AMNISTIA GIUSTIZIA LIBERTA',29,,
CISTERNINO,SIMONE DI STEFANO CISTERNINO,CASAPOUND ITALIA,9,,
CISTERNINO,LUCA ROMAGNOLI CISTERNINO,FIAMMA TRICOLORE,42,,
CISTERNINO,MAGDI CRISTIANO ALLAM CISTERNINO,IO AMO L'ITALIA,16,,
CISTERNINO,STEFANIA GABRIELLA ANASTASIA CRAXI CISTERNINO,RIFORMISTI ITALIANI,5,,
CISTERNINO,ADRIANO LOTITO CISTERNINO,PARTITO DI ALTERNATIVA COMUNISTA,15,,
ERCHIE,PIER LUIGI BERSANI ERCHIE,PARTITO DEMOCRATICO,626,,
ERCHIE,,SINISTRA ECOLOGIA LIBERTA',510,,
ERCHIE,,CENTRO DEMOCRATICO,7,,
ERCHIE,SILVIO BERLUSCONI ERCHIE,IL POPOLO DELLA LIBERTA',1012,,
ERCHIE,,FRATELLI D'ITALIA,536,,
ERCHIE,,MIR - MODERATI IN RIVOLUZIONE,45,,
ERCHIE,,PARTITO PENSIONATI,19,,
ERCHIE,,LA DESTRA,16,,
ERCHIE,,GRANDE SUD - MPA,13,,
ERCHIE,,LEGA NORD,3,,
ERCHIE,,INTESA POPOLARE,1,,
ERCHIE,GIUSEPPE PIERO GRILLO ERCHIE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,969,,
ERCHIE,MARIO MONTI ERCHIE,SCELTA CIVICA CON MONTI PER L'ITALIA,299,,
ERCHIE,,FUTURO E LIBERTA',103,,
ERCHIE,,UNIONE DI CENTRO,47,,
ERCHIE,ANTONIO INGROIA ERCHIE,RIVOLUZIONE CIVILE,58,,
ERCHIE,OSCAR FULVIO GIANNINO ERCHIE,FARE PER FERMARE IL DECLINO,4,,
ERCHIE,MARCO FERRANDO ERCHIE,PARTITO COMUNISTA DEI LAVORATORI,11,,
ERCHIE,ROBERTO FIORE ERCHIE,FORZA NUOVA,6,,
ERCHIE,GIACINTO MARCO PANNELLA ERCHIE,LISTA AMNISTIA GIUSTIZIA LIBERTA',22,,
ERCHIE,SIMONE DI STEFANO ERCHIE,CASAPOUND ITALIA,13,,
ERCHIE,LUCA ROMAGNOLI ERCHIE,FIAMMA TRICOLORE,14,,
ERCHIE,MAGDI CRISTIANO ALLAM ERCHIE,IO AMO L'ITALIA,2,,
ERCHIE,STEFANIA GABRIELLA ANASTASIA CRAXI ERCHIE,RIFORMISTI ITALIANI,3,,
ERCHIE,ADRIANO LOTITO ERCHIE,PARTITO DI ALTERNATIVA COMUNISTA,20,,
FASANO,PIER LUIGI BERSANI FASANO,PARTITO DEMOCRATICO,3194,,
FASANO,,SINISTRA ECOLOGIA LIBERTA',1185,,
FASANO,,CENTRO DEMOCRATICO,52,,
FASANO,SILVIO BERLUSCONI FASANO,IL POPOLO DELLA LIBERTA',8326,,
FASANO,,FRATELLI D'ITALIA,354,,
FASANO,,LA DESTRA,254,,
FASANO,,PARTITO PENSIONATI,88,,
FASANO,,GRANDE SUD - MPA,64,,
FASANO,,MIR - MODERATI IN RIVOLUZIONE,26,,
FASANO,,LEGA NORD,19,,
FASANO,,INTESA POPOLARE,18,,
FASANO,GIUSEPPE PIERO GRILLO FASANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,5624,,
FASANO,MARIO MONTI FASANO,SCELTA CIVICA CON MONTI PER L'ITALIA,1341,,
FASANO,,UNIONE DI CENTRO,382,,
FASANO,,FUTURO E LIBERTA',331,,
FASANO,ANTONIO INGROIA FASANO,RIVOLUZIONE CIVILE,400,,
FASANO,OSCAR FULVIO GIANNINO FASANO,FARE PER FERMARE IL DECLINO,84,,
FASANO,MARCO FERRANDO FASANO,PARTITO COMUNISTA DEI LAVORATORI,33,,
FASANO,ROBERTO FIORE FASANO,FORZA NUOVA,32,,
FASANO,GIACINTO MARCO PANNELLA FASANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',90,,
FASANO,SIMONE DI STEFANO FASANO,CASAPOUND ITALIA,21,,
FASANO,LUCA ROMAGNOLI FASANO,FIAMMA TRICOLORE,46,,
FASANO,MAGDI CRISTIANO ALLAM FASANO,IO AMO L'ITALIA,26,,
FASANO,STEFANIA GABRIELLA ANASTASIA CRAXI FASANO,RIFORMISTI ITALIANI,10,,
FASANO,ADRIANO LOTITO FASANO,PARTITO DI ALTERNATIVA COMUNISTA,39,,
FRANCAVILLA FONTANA,PIER LUIGI BERSANI FRANCAVILLA FONTANA,PARTITO DEMOCRATICO,3098,,
FRANCAVILLA FONTANA,,SINISTRA ECOLOGIA LIBERTA',976,,
FRANCAVILLA FONTANA,,CENTRO DEMOCRATICO,32,,
FRANCAVILLA FONTANA,SILVIO BERLUSCONI FRANCAVILLA FONTANA,IL POPOLO DELLA LIBERTA',6997,,
FRANCAVILLA FONTANA,,FRATELLI D'ITALIA,372,,
FRANCAVILLA FONTANA,,LA DESTRA,236,,
FRANCAVILLA FONTANA,,PARTITO PENSIONATI,71,,
FRANCAVILLA FONTANA,,GRANDE SUD - MPA,63,,
FRANCAVILLA FONTANA,,MIR - MODERATI IN RIVOLUZIONE,56,,
FRANCAVILLA FONTANA,,INTESA POPOLARE,13,,
FRANCAVILLA FONTANA,,LEGA NORD,4,,
FRANCAVILLA FONTANA,GIUSEPPE PIERO GRILLO FRANCAVILLA FONTANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3907,,
FRANCAVILLA FONTANA,MARIO MONTI FRANCAVILLA FONTANA,FUTURO E LIBERTA',1606,,
FRANCAVILLA FONTANA,,SCELTA CIVICA CON MONTI PER L'ITALIA,1360,,
FRANCAVILLA FONTANA,,UNIONE DI CENTRO,301,,
FRANCAVILLA FONTANA,ANTONIO INGROIA FRANCAVILLA FONTANA,RIVOLUZIONE CIVILE,518,,
FRANCAVILLA FONTANA,OSCAR FULVIO GIANNINO FRANCAVILLA FONTANA,FARE PER FERMARE IL DECLINO,43,,
FRANCAVILLA FONTANA,MARCO FERRANDO FRANCAVILLA FONTANA,PARTITO COMUNISTA DEI LAVORATORI,50,,
FRANCAVILLA FONTANA,ROBERTO FIORE FRANCAVILLA FONTANA,FORZA NUOVA,29,,
FRANCAVILLA FONTANA,GIACINTO MARCO PANNELLA FRANCAVILLA FONTANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',74,,
FRANCAVILLA FONTANA,SIMONE DI STEFANO FRANCAVILLA FONTANA,CASAPOUND ITALIA,52,,
FRANCAVILLA FONTANA,LUCA ROMAGNOLI FRANCAVILLA FONTANA,FIAMMA TRICOLORE,48,,
FRANCAVILLA FONTANA,MAGDI CRISTIANO ALLAM FRANCAVILLA FONTANA,IO AMO L'ITALIA,29,,
FRANCAVILLA FONTANA,STEFANIA GABRIELLA ANASTASIA CRAXI FRANCAVILLA FONTANA,RIFORMISTI ITALIANI,5,,
FRANCAVILLA FONTANA,ADRIANO LOTITO FRANCAVILLA FONTANA,PARTITO DI ALTERNATIVA COMUNISTA,74,,
LATIANO,PIER LUIGI BERSANI LATIANO,PARTITO DEMOCRATICO,1306,,
LATIANO,,SINISTRA ECOLOGIA LIBERTA',954,,
LATIANO,,CENTRO DEMOCRATICO,26,,
