Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUASANTA TERME,PIER LUIGI BERSANI ACQUASANTA TERME,PARTITO DEMOCRATICO,437,,
ACQUASANTA TERME,,SINISTRA ECOLOGIA LIBERTA',34,,
ACQUASANTA TERME,,CENTRO DEMOCRATICO,8,,
ACQUASANTA TERME,SILVIO BERLUSCONI ACQUASANTA TERME,IL POPOLO DELLA LIBERTA',469,,
ACQUASANTA TERME,,FRATELLI D'ITALIA,44,,
ACQUASANTA TERME,,LA DESTRA,13,,
ACQUASANTA TERME,,LEGA NORD,6,,
ACQUASANTA TERME,,MIR - MODERATI IN RIVOLUZIONE,1,,
ACQUASANTA TERME,GIUSEPPE PIERO GRILLO ACQUASANTA TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,535,,
ACQUASANTA TERME,MARIO MONTI ACQUASANTA TERME,SCELTA CIVICA CON MONTI PER L'ITALIA,131,,
ACQUASANTA TERME,,UNIONE DI CENTRO,65,,
ACQUASANTA TERME,,FUTURO E LIBERTA',9,,
ACQUASANTA TERME,ANTONIO INGROIA ACQUASANTA TERME,RIVOLUZIONE CIVILE,42,,
ACQUASANTA TERME,OSCAR FULVIO GIANNINO ACQUASANTA TERME,FARE PER FERMARE IL DECLINO,7,,
ACQUASANTA TERME,MARCO FERRANDO ACQUASANTA TERME,PARTITO COMUNISTA DEI LAVORATORI,16,,
ACQUASANTA TERME,ROBERTO FIORE ACQUASANTA TERME,FORZA NUOVA,9,,
ACQUASANTA TERME,SIMONE DI STEFANO ACQUASANTA TERME,CASAPOUND ITALIA,14,,
ACQUASANTA TERME,MAGDI CRISTIANO ALLAM ACQUASANTA TERME,IO AMO L'ITALIA,4,,
ACQUAVIVA PICENA,PIER LUIGI BERSANI ACQUAVIVA PICENA,PARTITO DEMOCRATICO,472,,
ACQUAVIVA PICENA,,SINISTRA ECOLOGIA LIBERTA',61,,
ACQUAVIVA PICENA,,CENTRO DEMOCRATICO,13,,
ACQUAVIVA PICENA,SILVIO BERLUSCONI ACQUAVIVA PICENA,IL POPOLO DELLA LIBERTA',483,,
ACQUAVIVA PICENA,,FRATELLI D'ITALIA,30,,
ACQUAVIVA PICENA,,LA DESTRA,20,,
ACQUAVIVA PICENA,,LEGA NORD,9,,
ACQUAVIVA PICENA,,MIR - MODERATI IN RIVOLUZIONE,7,,
ACQUAVIVA PICENA,GIUSEPPE PIERO GRILLO ACQUAVIVA PICENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,845,,
ACQUAVIVA PICENA,MARIO MONTI ACQUAVIVA PICENA,SCELTA CIVICA CON MONTI PER L'ITALIA,174,,
ACQUAVIVA PICENA,,UNIONE DI CENTRO,31,,
ACQUAVIVA PICENA,,FUTURO E LIBERTA',6,,
ACQUAVIVA PICENA,ANTONIO INGROIA ACQUAVIVA PICENA,RIVOLUZIONE CIVILE,76,,
ACQUAVIVA PICENA,OSCAR FULVIO GIANNINO ACQUAVIVA PICENA,FARE PER FERMARE IL DECLINO,25,,
ACQUAVIVA PICENA,MARCO FERRANDO ACQUAVIVA PICENA,PARTITO COMUNISTA DEI LAVORATORI,8,,
ACQUAVIVA PICENA,ROBERTO FIORE ACQUAVIVA PICENA,FORZA NUOVA,6,,
ACQUAVIVA PICENA,SIMONE DI STEFANO ACQUAVIVA PICENA,CASAPOUND ITALIA,9,,
ACQUAVIVA PICENA,MAGDI CRISTIANO ALLAM ACQUAVIVA PICENA,IO AMO L'ITALIA,13,,
APPIGNANO DEL TRONTO,PIER LUIGI BERSANI APPIGNANO DEL TRONTO,PARTITO DEMOCRATICO,284,,
APPIGNANO DEL TRONTO,,SINISTRA ECOLOGIA LIBERTA',73,,
APPIGNANO DEL TRONTO,,CENTRO DEMOCRATICO,2,,
APPIGNANO DEL TRONTO,SILVIO BERLUSCONI APPIGNANO DEL TRONTO,IL POPOLO DELLA LIBERTA',328,,
APPIGNANO DEL TRONTO,,FRATELLI D'ITALIA,32,,
APPIGNANO DEL TRONTO,,LEGA NORD,19,,
APPIGNANO DEL TRONTO,,LA DESTRA,15,,
APPIGNANO DEL TRONTO,,MIR - MODERATI IN RIVOLUZIONE,4,,
APPIGNANO DEL TRONTO,GIUSEPPE PIERO GRILLO APPIGNANO DEL TRONTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,254,,
APPIGNANO DEL TRONTO,MARIO MONTI APPIGNANO DEL TRONTO,SCELTA CIVICA CON MONTI PER L'ITALIA,45,,
APPIGNANO DEL TRONTO,,UNIONE DI CENTRO,28,,
APPIGNANO DEL TRONTO,,FUTURO E LIBERTA',4,,
APPIGNANO DEL TRONTO,ANTONIO INGROIA APPIGNANO DEL TRONTO,RIVOLUZIONE CIVILE,23,,
APPIGNANO DEL TRONTO,OSCAR FULVIO GIANNINO APPIGNANO DEL TRONTO,FARE PER FERMARE IL DECLINO,3,,
APPIGNANO DEL TRONTO,MARCO FERRANDO APPIGNANO DEL TRONTO,PARTITO COMUNISTA DEI LAVORATORI,6,,
APPIGNANO DEL TRONTO,ROBERTO FIORE APPIGNANO DEL TRONTO,FORZA NUOVA,4,,
APPIGNANO DEL TRONTO,SIMONE DI STEFANO APPIGNANO DEL TRONTO,CASAPOUND ITALIA,2,,
APPIGNANO DEL TRONTO,MAGDI CRISTIANO ALLAM APPIGNANO DEL TRONTO,IO AMO L'ITALIA,3,,
ARQUATA DEL TRONTO,PIER LUIGI BERSANI ARQUATA DEL TRONTO,PARTITO DEMOCRATICO,182,,
ARQUATA DEL TRONTO,,SINISTRA ECOLOGIA LIBERTA',4,,
ARQUATA DEL TRONTO,,CENTRO DEMOCRATICO,2,,
ARQUATA DEL TRONTO,SILVIO BERLUSCONI ARQUATA DEL TRONTO,IL POPOLO DELLA LIBERTA',223,,
ARQUATA DEL TRONTO,,FRATELLI D'ITALIA,24,,
ARQUATA DEL TRONTO,,LA DESTRA,8,,
ARQUATA DEL TRONTO,,LEGA NORD,2,,
ARQUATA DEL TRONTO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ARQUATA DEL TRONTO,GIUSEPPE PIERO GRILLO ARQUATA DEL TRONTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,145,,
ARQUATA DEL TRONTO,MARIO MONTI ARQUATA DEL TRONTO,SCELTA CIVICA CON MONTI PER L'ITALIA,49,,
ARQUATA DEL TRONTO,,UNIONE DI CENTRO,27,,
ARQUATA DEL TRONTO,,FUTURO E LIBERTA',5,,
ARQUATA DEL TRONTO,ANTONIO INGROIA ARQUATA DEL TRONTO,RIVOLUZIONE CIVILE,15,,
ARQUATA DEL TRONTO,OSCAR FULVIO GIANNINO ARQUATA DEL TRONTO,FARE PER FERMARE IL DECLINO,6,,
ARQUATA DEL TRONTO,MARCO FERRANDO ARQUATA DEL TRONTO,PARTITO COMUNISTA DEI LAVORATORI,8,,
ARQUATA DEL TRONTO,ROBERTO FIORE ARQUATA DEL TRONTO,FORZA NUOVA,2,,
ARQUATA DEL TRONTO,SIMONE DI STEFANO ARQUATA DEL TRONTO,CASAPOUND ITALIA,4,,
ARQUATA DEL TRONTO,MAGDI CRISTIANO ALLAM ARQUATA DEL TRONTO,IO AMO L'ITALIA,0,,
ASCOLI PICENO,PIER LUIGI BERSANI ASCOLI PICENO,PARTITO DEMOCRATICO,8021,,
ASCOLI PICENO,,SINISTRA ECOLOGIA LIBERTA',1035,,
ASCOLI PICENO,,CENTRO DEMOCRATICO,144,,
ASCOLI PICENO,SILVIO BERLUSCONI ASCOLI PICENO,IL POPOLO DELLA LIBERTA',5999,,
ASCOLI PICENO,,FRATELLI D'ITALIA,1122,,
ASCOLI PICENO,,LA DESTRA,305,,
ASCOLI PICENO,,LEGA NORD,131,,
ASCOLI PICENO,,MIR - MODERATI IN RIVOLUZIONE,78,,
ASCOLI PICENO,GIUSEPPE PIERO GRILLO ASCOLI PICENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,9126,,
ASCOLI PICENO,MARIO MONTI ASCOLI PICENO,SCELTA CIVICA CON MONTI PER L'ITALIA,2554,,
ASCOLI PICENO,,UNIONE DI CENTRO,888,,
ASCOLI PICENO,,FUTURO E LIBERTA',180,,
ASCOLI PICENO,ANTONIO INGROIA ASCOLI PICENO,RIVOLUZIONE CIVILE,709,,
ASCOLI PICENO,OSCAR FULVIO GIANNINO ASCOLI PICENO,FARE PER FERMARE IL DECLINO,325,,
ASCOLI PICENO,MARCO FERRANDO ASCOLI PICENO,PARTITO COMUNISTA DEI LAVORATORI,175,,
ASCOLI PICENO,ROBERTO FIORE ASCOLI PICENO,FORZA NUOVA,111,,
ASCOLI PICENO,SIMONE DI STEFANO ASCOLI PICENO,CASAPOUND ITALIA,238,,
ASCOLI PICENO,MAGDI CRISTIANO ALLAM ASCOLI PICENO,IO AMO L'ITALIA,111,,
CARASSAI,PIER LUIGI BERSANI CARASSAI,PARTITO DEMOCRATICO,143,,
CARASSAI,,SINISTRA ECOLOGIA LIBERTA',24,,
CARASSAI,,CENTRO DEMOCRATICO,0,,
CARASSAI,SILVIO BERLUSCONI CARASSAI,IL POPOLO DELLA LIBERTA',173,,
CARASSAI,,FRATELLI D'ITALIA,19,,
CARASSAI,,LA DESTRA,6,,
CARASSAI,,LEGA NORD,3,,
CARASSAI,,MIR - MODERATI IN RIVOLUZIONE,0,,
CARASSAI,GIUSEPPE PIERO GRILLO CARASSAI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,182,,
CARASSAI,MARIO MONTI CARASSAI,SCELTA CIVICA CON MONTI PER L'ITALIA,70,,
CARASSAI,,UNIONE DI CENTRO,23,,
CARASSAI,,FUTURO E LIBERTA',3,,
CARASSAI,ANTONIO INGROIA CARASSAI,RIVOLUZIONE CIVILE,9,,
CARASSAI,OSCAR FULVIO GIANNINO CARASSAI,FARE PER FERMARE IL DECLINO,12,,
CARASSAI,MARCO FERRANDO CARASSAI,PARTITO COMUNISTA DEI LAVORATORI,2,,
CARASSAI,ROBERTO FIORE CARASSAI,FORZA NUOVA,3,,
CARASSAI,SIMONE DI STEFANO CARASSAI,CASAPOUND ITALIA,3,,
CARASSAI,MAGDI CRISTIANO ALLAM CARASSAI,IO AMO L'ITALIA,2,,
CASTEL DI LAMA,PIER LUIGI BERSANI CASTEL DI LAMA,PARTITO DEMOCRATICO,1498,,
CASTEL DI LAMA,,SINISTRA ECOLOGIA LIBERTA',164,,
CASTEL DI LAMA,,CENTRO DEMOCRATICO,3,,
CASTEL DI LAMA,SILVIO BERLUSCONI CASTEL DI LAMA,IL POPOLO DELLA LIBERTA',710,,
CASTEL DI LAMA,,FRATELLI D'ITALIA,109,,
CASTEL DI LAMA,,LA DESTRA,31,,
CASTEL DI LAMA,,LEGA NORD,24,,
CASTEL DI LAMA,,MIR - MODERATI IN RIVOLUZIONE,4,,
CASTEL DI LAMA,GIUSEPPE PIERO GRILLO CASTEL DI LAMA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1913,,
CASTEL DI LAMA,MARIO MONTI CASTEL DI LAMA,SCELTA CIVICA CON MONTI PER L'ITALIA,371,,
CASTEL DI LAMA,,UNIONE DI CENTRO,70,,
