Ente,Candidato,Liste/Gruppi,Voti lista,,
ABBASANTA,PIER LUIGI BERSANI ABBASANTA,PARTITO DEMOCRATICO,392,,
ABBASANTA,,SINISTRA ECOLOGIA LIBERTA',47,,
ABBASANTA,,CENTRO DEMOCRATICO,6,,
ABBASANTA,SILVIO BERLUSCONI ABBASANTA,IL POPOLO DELLA LIBERTA',367,,
ABBASANTA,,FRATELLI D'ITALIA,28,,
ABBASANTA,,LA DESTRA,10,,
ABBASANTA,,PARTITO PENSIONATI,9,,
ABBASANTA,,LEGA NORD,2,,
ABBASANTA,,GRANDE SUD - MPA,2,,
ABBASANTA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ABBASANTA,GIUSEPPE PIERO GRILLO ABBASANTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,392,,
ABBASANTA,MARIO MONTI ABBASANTA,SCELTA CIVICA CON MONTI PER L'ITALIA,157,,
ABBASANTA,,FUTURO E LIBERTA',35,,
ABBASANTA,,UNIONE DI CENTRO,11,,
ABBASANTA,ANTONIO INGROIA ABBASANTA,RIVOLUZIONE CIVILE,40,,
ABBASANTA,OSCAR FULVIO GIANNINO ABBASANTA,FARE PER FERMARE IL DECLINO,12,,
ABBASANTA,MARCO FERRANDO ABBASANTA,PARTITO COMUNISTA DEI LAVORATORI,5,,
ABBASANTA,ROBERTO FIORE ABBASANTA,FORZA NUOVA,7,,
ABBASANTA,GIACINTO MARCO PANNELLA ABBASANTA,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ABBASANTA,RENATA JANNUZZI ABBASANTA,LIBERALI PER L'ITALIA - PLI,4,,
ABBASANTA,GIOVANNI ANGELO COLLI ABBASANTA,PS D'AZ.,40,,
ABBASANTA,PIETRO MURRU ABBASANTA,INDIPENDENZA PER LA SARDEGNA,16,,
ABBASANTA,SALVATORE MELONI ABBASANTA,MERIS,5,,
AIDOMAGGIORE,PIER LUIGI BERSANI AIDOMAGGIORE,PARTITO DEMOCRATICO,74,,
AIDOMAGGIORE,,SINISTRA ECOLOGIA LIBERTA',14,,
AIDOMAGGIORE,,CENTRO DEMOCRATICO,4,,
AIDOMAGGIORE,SILVIO BERLUSCONI AIDOMAGGIORE,IL POPOLO DELLA LIBERTA',34,,
AIDOMAGGIORE,,FRATELLI D'ITALIA,6,,
AIDOMAGGIORE,,LEGA NORD,2,,
AIDOMAGGIORE,,LA DESTRA,1,,
AIDOMAGGIORE,,PARTITO PENSIONATI,0,,
AIDOMAGGIORE,,MIR - MODERATI IN RIVOLUZIONE,0,,
AIDOMAGGIORE,,GRANDE SUD - MPA,0,,
AIDOMAGGIORE,GIUSEPPE PIERO GRILLO AIDOMAGGIORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,48,,
