Ente,Candidato,Liste/Gruppi,Voti lista,,
ASSISI,PIER LUIGI BERSANI ASSISI,PARTITO DEMOCRATICO,3934,,
ASSISI,,SINISTRA ECOLOGIA LIBERTA',325,,
ASSISI,,CENTRO DEMOCRATICO,36,,
ASSISI,SILVIO BERLUSCONI ASSISI,IL POPOLO DELLA LIBERTA',4198,,
ASSISI,,FRATELLI D'ITALIA,361,,
ASSISI,,LA DESTRA,210,,
ASSISI,,LEGA NORD,115,,
ASSISI,,MIR - MODERATI IN RIVOLUZIONE,55,,
ASSISI,,INTESA POPOLARE,20,,
ASSISI,,GRANDE SUD - MPA,13,,
ASSISI,GIUSEPPE PIERO GRILLO ASSISI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4461,,
ASSISI,MARIO MONTI ASSISI,SCELTA CIVICA CON MONTI PER L'ITALIA,1617,,
ASSISI,,UNIONE DI CENTRO,355,,
ASSISI,,FUTURO E LIBERTA',82,,
ASSISI,ANTONIO INGROIA ASSISI,RIVOLUZIONE CIVILE,480,,
ASSISI,OSCAR FULVIO GIANNINO ASSISI,FARE PER FERMARE IL DECLINO,152,,
BASTIA UMBRA,PIER LUIGI BERSANI BASTIA UMBRA,PARTITO DEMOCRATICO,3694,,
BASTIA UMBRA,,SINISTRA ECOLOGIA LIBERTA',312,,
BASTIA UMBRA,,CENTRO DEMOCRATICO,29,,
BASTIA UMBRA,SILVIO BERLUSCONI BASTIA UMBRA,IL POPOLO DELLA LIBERTA',2818,,
BASTIA UMBRA,,FRATELLI D'ITALIA,335,,
BASTIA UMBRA,,LA DESTRA,160,,
BASTIA UMBRA,,LEGA NORD,71,,
BASTIA UMBRA,,MIR - MODERATI IN RIVOLUZIONE,22,,
BASTIA UMBRA,,INTESA POPOLARE,15,,
BASTIA UMBRA,,GRANDE SUD - MPA,5,,
BASTIA UMBRA,GIUSEPPE PIERO GRILLO BASTIA UMBRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3657,,
BASTIA UMBRA,MARIO MONTI BASTIA UMBRA,SCELTA CIVICA CON MONTI PER L'ITALIA,1017,,
BASTIA UMBRA,,UNIONE DI CENTRO,212,,
BASTIA UMBRA,,FUTURO E LIBERTA',63,,
BASTIA UMBRA,ANTONIO INGROIA BASTIA UMBRA,RIVOLUZIONE CIVILE,248,,
BASTIA UMBRA,OSCAR FULVIO GIANNINO BASTIA UMBRA,FARE PER FERMARE IL DECLINO,109,,
BETTONA,PIER LUIGI BERSANI BETTONA,PARTITO DEMOCRATICO,668,,
BETTONA,,SINISTRA ECOLOGIA LIBERTA',95,,
BETTONA,,CENTRO DEMOCRATICO,4,,
BETTONA,SILVIO BERLUSCONI BETTONA,IL POPOLO DELLA LIBERTA',646,,
BETTONA,,LA DESTRA,49,,
BETTONA,,FRATELLI D'ITALIA,42,,
BETTONA,,INTESA POPOLARE,12,,
BETTONA,,MIR - MODERATI IN RIVOLUZIONE,8,,
BETTONA,,LEGA NORD,7,,
BETTONA,,GRANDE SUD - MPA,1,,
BETTONA,GIUSEPPE PIERO GRILLO BETTONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,761,,
BETTONA,MARIO MONTI BETTONA,SCELTA CIVICA CON MONTI PER L'ITALIA,158,,
BETTONA,,UNIONE DI CENTRO,41,,
BETTONA,,FUTURO E LIBERTA',12,,
BETTONA,ANTONIO INGROIA BETTONA,RIVOLUZIONE CIVILE,96,,
BETTONA,OSCAR FULVIO GIANNINO BETTONA,FARE PER FERMARE IL DECLINO,12,,
BEVAGNA,PIER LUIGI BERSANI BEVAGNA,PARTITO DEMOCRATICO,877,,
BEVAGNA,,SINISTRA ECOLOGIA LIBERTA',60,,
BEVAGNA,,CENTRO DEMOCRATICO,8,,
BEVAGNA,SILVIO BERLUSCONI BEVAGNA,IL POPOLO DELLA LIBERTA',679,,
BEVAGNA,,FRATELLI D'ITALIA,71,,
BEVAGNA,,LA DESTRA,34,,
BEVAGNA,,LEGA NORD,23,,
BEVAGNA,,INTESA POPOLARE,9,,
BEVAGNA,,GRANDE SUD - MPA,3,,
BEVAGNA,,MIR - MODERATI IN RIVOLUZIONE,2,,
BEVAGNA,GIUSEPPE PIERO GRILLO BEVAGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,791,,
BEVAGNA,MARIO MONTI BEVAGNA,SCELTA CIVICA CON MONTI PER L'ITALIA,291,,
BEVAGNA,,UNIONE DI CENTRO,54,,
BEVAGNA,,FUTURO E LIBERTA',13,,
BEVAGNA,ANTONIO INGROIA BEVAGNA,RIVOLUZIONE CIVILE,74,,
BEVAGNA,OSCAR FULVIO GIANNINO BEVAGNA,FARE PER FERMARE IL DECLINO,17,,
CAMPELLO SUL CLITUNNO,PIER LUIGI BERSANI CAMPELLO SUL CLITUNNO,PARTITO DEMOCRATICO,316,,
CAMPELLO SUL CLITUNNO,,SINISTRA ECOLOGIA LIBERTA',56,,
CAMPELLO SUL CLITUNNO,,CENTRO DEMOCRATICO,4,,
CAMPELLO SUL CLITUNNO,SILVIO BERLUSCONI CAMPELLO SUL CLITUNNO,IL POPOLO DELLA LIBERTA',375,,
CAMPELLO SUL CLITUNNO,,FRATELLI D'ITALIA,42,,
CAMPELLO SUL CLITUNNO,,LA DESTRA,16,,
CAMPELLO SUL CLITUNNO,,LEGA NORD,9,,
CAMPELLO SUL CLITUNNO,,INTESA POPOLARE,8,,
CAMPELLO SUL CLITUNNO,,MIR - MODERATI IN RIVOLUZIONE,5,,
CAMPELLO SUL CLITUNNO,,GRANDE SUD - MPA,2,,
CAMPELLO SUL CLITUNNO,GIUSEPPE PIERO GRILLO CAMPELLO SUL CLITUNNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,450,,
CAMPELLO SUL CLITUNNO,MARIO MONTI CAMPELLO SUL CLITUNNO,SCELTA CIVICA CON MONTI PER L'ITALIA,109,,
CAMPELLO SUL CLITUNNO,,UNIONE DI CENTRO,14,,
CAMPELLO SUL CLITUNNO,,FUTURO E LIBERTA',5,,
CAMPELLO SUL CLITUNNO,ANTONIO INGROIA CAMPELLO SUL CLITUNNO,RIVOLUZIONE CIVILE,35,,
CAMPELLO SUL CLITUNNO,OSCAR FULVIO GIANNINO CAMPELLO SUL CLITUNNO,FARE PER FERMARE IL DECLINO,9,,
CANNARA,PIER LUIGI BERSANI CANNARA,PARTITO DEMOCRATICO,859,,
