Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBA ADRIATICA,PIER LUIGI BERSANI ALBA ADRIATICA,PARTITO DEMOCRATICO,1167,,
ALBA ADRIATICA,,SINISTRA ECOLOGIA LIBERTA',112,,
ALBA ADRIATICA,,CENTRO DEMOCRATICO,9,,
ALBA ADRIATICA,SILVIO BERLUSCONI ALBA ADRIATICA,IL POPOLO DELLA LIBERTA',1650,,
ALBA ADRIATICA,,FRATELLI D'ITALIA,280,,
ALBA ADRIATICA,,LA DESTRA,81,,
ALBA ADRIATICA,,LEGA NORD,15,,
ALBA ADRIATICA,,GRANDE SUD,3,,
ALBA ADRIATICA,,INTESA POPOLARE,2,,
ALBA ADRIATICA,GIUSEPPE PIERO GRILLO ALBA ADRIATICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2269,,
ALBA ADRIATICA,MARIO MONTI ALBA ADRIATICA,CON MONTI PER L'ITALIA,381,,
ALBA ADRIATICA,ANTONIO INGROIA ALBA ADRIATICA,RIVOLUZIONE CIVILE,142,,
ALBA ADRIATICA,OSCAR FULVIO GIANNINO ALBA ADRIATICA,FARE PER FERMARE IL DECLINO,28,,
ALBA ADRIATICA,MARCO FERRANDO ALBA ADRIATICA,PARTITO COMUNISTA DEI LAVORATORI,45,,
ALBA ADRIATICA,ROBERTO FIORE ALBA ADRIATICA,FORZA NUOVA,24,,
ALBA ADRIATICA,GIACINTO MARCO PANNELLA ALBA ADRIATICA,LISTA AMNISTIA GIUSTIZIA LIBERTA',19,,
ALBA ADRIATICA,SIMONE DI STEFANO ALBA ADRIATICA,CASAPOUND ITALIA,15,,
ALBA ADRIATICA,CARLO MASCI ALBA ADRIATICA,RIALZATI ABRUZZO,27,,
ANCARANO,PIER LUIGI BERSANI ANCARANO,PARTITO DEMOCRATICO,230,,
ANCARANO,,SINISTRA ECOLOGIA LIBERTA',26,,
ANCARANO,,CENTRO DEMOCRATICO,2,,
ANCARANO,SILVIO BERLUSCONI ANCARANO,FRATELLI D'ITALIA,268,,
ANCARANO,,IL POPOLO DELLA LIBERTA',136,,
ANCARANO,,LA DESTRA,8,,
ANCARANO,,GRANDE SUD,1,,
ANCARANO,,LEGA NORD,1,,
ANCARANO,,INTESA POPOLARE,0,,
ANCARANO,GIUSEPPE PIERO GRILLO ANCARANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,313,,
ANCARANO,MARIO MONTI ANCARANO,CON MONTI PER L'ITALIA,29,,
ANCARANO,ANTONIO INGROIA ANCARANO,RIVOLUZIONE CIVILE,26,,
ANCARANO,OSCAR FULVIO GIANNINO ANCARANO,FARE PER FERMARE IL DECLINO,11,,
ANCARANO,MARCO FERRANDO ANCARANO,PARTITO COMUNISTA DEI LAVORATORI,8,,
ANCARANO,ROBERTO FIORE ANCARANO,FORZA NUOVA,4,,
ANCARANO,GIACINTO MARCO PANNELLA ANCARANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ANCARANO,SIMONE DI STEFANO ANCARANO,CASAPOUND ITALIA,8,,
ANCARANO,CARLO MASCI ANCARANO,RIALZATI ABRUZZO,2,,
ARSITA,PIER LUIGI BERSANI ARSITA,PARTITO DEMOCRATICO,149,,
ARSITA,,SINISTRA ECOLOGIA LIBERTA',20,,
ARSITA,,CENTRO DEMOCRATICO,2,,
ARSITA,SILVIO BERLUSCONI ARSITA,IL POPOLO DELLA LIBERTA',94,,
ARSITA,,FRATELLI D'ITALIA,33,,
ARSITA,,LA DESTRA,11,,
ARSITA,,LEGA NORD,3,,
ARSITA,,INTESA POPOLARE,2,,
ARSITA,,GRANDE SUD,0,,
ARSITA,GIUSEPPE PIERO GRILLO ARSITA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,86,,
ARSITA,MARIO MONTI ARSITA,CON MONTI PER L'ITALIA,23,,
ARSITA,ANTONIO INGROIA ARSITA,RIVOLUZIONE CIVILE,8,,
ARSITA,OSCAR FULVIO GIANNINO ARSITA,FARE PER FERMARE IL DECLINO,2,,
ARSITA,MARCO FERRANDO ARSITA,PARTITO COMUNISTA DEI LAVORATORI,12,,
ARSITA,ROBERTO FIORE ARSITA,FORZA NUOVA,1,,
ARSITA,GIACINTO MARCO PANNELLA ARSITA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ARSITA,SIMONE DI STEFANO ARSITA,CASAPOUND ITALIA,3,,
