Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
CREDARO ,2223,1802,25,71,
CURNO ,5870,4964,42,146,
CUSIO ,230,177,9,24,
DALMINE ,17329,14103,152,471,
DOSSENA ,803,643,19,56,
ENDINE GAIANO ,2647,2070,36,91,
ENTRATICO ,1411,1182,18,53,
FARA GERA D'ADDA ,5988,4864,72,192,
FARA OLIVANA CON SOLA ,954,775,17,43,
FILAGO ,2376,1977,22,81,
FINO DEL MONTE ,951,778,16,29,
FIORANO AL SERIO ,2304,1981,25,81,
FONTANELLA ,3032,2455,29,121,
FONTENO ,545,411,2,28,
FOPPOLO ,177,127,3,3,
FORESTO SPARSO ,2297,1895,18,62,
FORNOVO SAN GIOVANNI ,2488,2072,44,125,
FUIPIANO VALLE IMAGNA ,184,129,4,4,
GANDELLINO ,876,641,18,43,
GANDINO ,4402,3556,58,175,
GANDOSSO ,1104,910,9,26,
GAVERINA TERME ,618,515,13,31,
GAZZANIGA ,3950,3220,42,118,
GEROSA ,289,218,5,10,
GHISALBA ,4132,3375,50,160,
GORLAGO ,3577,2956,28,80,
GORLE ,4931,4195,33,120,
GORNO ,1355,1050,22,59,
GRASSOBBIO ,4693,3925,50,172,
GROMO ,1028,802,15,40,
GRONE ,662,528,9,23,
GRUMELLO DEL MONTE ,5278,4321,48,126,
ISOLA DI FONDRA ,170,129,1,7,
ISSO ,522,437,3,20,
LALLIO ,3135,2628,24,78,
LEFFE ,3706,3071,48,140,
LENNA ,543,427,6,13,
LEVATE ,2849,2374,32,106,
LOCATELLO ,561,416,12,31,
LOVERE ,4148,3377,42,105,
LURANO ,1899,1554,26,82,
LUZZANA ,656,561,5,19,
MADONE ,2802,2240,21,94,
MAPELLO ,4976,4105,55,157,
MARTINENGO ,7021,5819,60,274,
MEDOLAGO ,1735,1428,13,48,
MEZZOLDO ,161,103,4,11,
MISANO DI GERA D'ADDA ,2250,1834,38,111,
MOIO DE' CALVI ,180,152,3,5,
MONASTEROLO DEL CASTELLO ,891,719,15,31,
MONTELLO ,2025,1676,26,57,
MORENGO ,1952,1612,33,84,
MORNICO AL SERIO ,2027,1668,26,96,
MOZZANICA ,3408,2894,48,164,
MOZZO ,5812,4970,38,132,
NEMBRO ,8836,7363,94,248,
OLMO AL BREMBO ,420,352,8,22,
OLTRE IL COLLE ,889,644,17,51,
OLTRESSENDA ALTA ,141,116,1,3,
ONETA ,549,437,8,22,
ONORE ,686,550,4,18,
ORIO AL SERIO ,1269,1097,9,34,
ORNICA ,145,104,5,9,
OSIO SOPRA ,3783,3088,48,123,
OSIO SOTTO ,8698,7009,92,229,
PAGAZZANO ,1554,1291,30,85,
PALADINA ,3107,2574,30,100,
PALAZZAGO ,3418,2740,37,112,
PALOSCO ,4178,3509,34,146,
PARRE ,2140,1831,42,95,
PARZANICA ,329,232,8,14,
PEDRENGO ,4350,3703,20,100,
PEIA ,1466,1261,26,85,
PIANICO ,1032,863,15,35,
PIARIO ,815,692,5,29,
PIAZZA BREMBANA ,966,778,19,37,
PIAZZATORRE ,380,294,9,21,
PIAZZOLO ,74,56,3,7,
POGNANO ,1161,977,12,43,
PONTE NOSSA ,1493,1252,26,52,
PONTE SAN PIETRO ,8013,6564,60,206,
PONTERANICA ,5393,4507,50,140,
PONTIDA ,2506,1989,16,76,
PONTIROLO NUOVO ,3608,2925,49,145,
PRADALUNGA ,3576,2949,58,110,
PREDORE ,1439,1199,15,30,
PREMOLO ,948,770,8,29,
PRESEZZO ,3609,3046,34,101,
PUMENENGO ,1185,990,22,53,
RANICA ,4721,4052,53,136,
RANZANICO ,988,788,8,26,
RIVA DI SOLTO ,734,619,16,35,
ROGNO ,2856,2393,45,139,
ROMANO DI LOMBARDIA ,13202,10850,158,456,
RONCOBELLO ,373,294,6,9,
RONCOLA ,597,443,6,12,
ROTA D'IMAGNA ,747,570,16,24,
ROVETTA ,3125,2609,41,89,
SAN GIOVANNI BIANCO ,4031,3215,56,212,
SAN PAOLO D'ARGON ,3763,3180,46,111,
SAN PELLEGRINO TERME ,4107,3415,45,174,
SANT'OMOBONO TERME ,2554,1891,29,82,
SANTA BRIGIDA ,514,381,11,21,
SARNICO ,4705,3822,43,113,
SCANZOROSCIATE ,7636,6423,62,188,
SCHILPARIO ,1055,795,24,64,
SEDRINA ,2001,1569,31,86,
SELVINO ,1590,1334,26,44,
SERIATE ,17804,14828,130,443,
SERINA ,1781,1347,20,52,
SOLTO COLLINA ,1331,1070,19,47,
SOLZA ,1430,1164,12,31,
SONGAVAZZO ,542,442,6,29,
SORISOLE ,7066,5749,63,213,
SOTTO IL MONTE GIOVANNI XXIII ,3343,2673,37,98,
SOVERE ,3902,3181,44,150,
SPINONE AL LAGO ,763,643,8,22,
SPIRANO ,3963,3301,36,162,
STEZZANO ,9378,7703,63,270,
STROZZA ,832,638,11,32,
SUISIO ,2807,2289,19,64,
TALEGGIO ,503,364,8,19,
TAVERNOLA BERGAMASCA ,1780,1551,8,51,
TELGATE ,2977,2481,27,103,
TERNO D'ISOLA ,5200,4132,60,160,
TORRE BOLDONE ,6432,5358,48,141,
TORRE DE' ROVERI ,1760,1503,18,43,
TORRE PALLAVICINA ,827,668,10,45,
TRESCORE BALNEARIO ,6503,5403,94,220,
TREVIGLIO ,21594,17243,201,630,
TREVIOLO ,7959,6788,58,223,
UBIALE CLANEZZO ,1118,905,19,49,
URGNANO ,6909,5697,54,203,
VALBONDIONE ,907,658,13,54,
VALBREMBO ,3167,2729,24,75,
VALGOGLIO ,516,399,4,24,
VALLEVE ,118,93,3,11,
VALNEGRA ,179,143,2,3,
VALSECCA ,365,239,8,11,
VALTORTA ,259,145,10,21,
VEDESETA ,195,134,7,11,
VERDELLINO ,4777,3875,59,170,
VERDELLO ,5575,4543,59,168,
VERTOVA ,3750,3088,44,140,
VIADANICA ,824,690,10,21,
VIGANO SAN MARTINO ,911,749,12,33,
VIGOLO ,468,386,7,18,
VILLA D'ADDA ,3597,2767,30,129,
VILLA D'ALME' ,5315,4427,44,121,
VILLA D'OGNA ,1511,1259,14,37,
VILLA DI SERIO ,5014,4273,46,134,
VILLONGO ,5047,4226,48,143,
VILMINORE DI SCALVE ,1252,950,20,54,
ZANDOBBIO ,1928,1605,25,63,
ZANICA ,6191,5118,69,208,
ZOGNO ,7242,5770,95,292,
