Ente,Candidato,Liste/Gruppi,Voti lista,,
ALA,PIER LUIGI BERSANI ALA,PARTITO DEMOCRATICO,1243,,
ALA,,SVP,194,,
ALA,,SINISTRA ECOLOGIA LIBERTA',102,,
ALA,SILVIO BERLUSCONI ALA,IL POPOLO DELLA LIBERTA',670,,
ALA,,LEGA NORD,529,,
ALA,,LA DESTRA,32,,
ALA,,MIR - MODERATI IN RIVOLUZIONE,23,,
ALA,GIUSEPPE PIERO GRILLO ALA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1066,,
ALA,MARIO MONTI ALA,SCELTA CIVICA CON MONTI PER L'ITALIA,857,,
ALA,,UNIONE DI CENTRO,83,,
ALA,ANTONIO INGROIA ALA,RIVOLUZIONE CIVILE,78,,
ALA,OSCAR FULVIO GIANNINO ALA,FARE PER FERMARE IL DECLINO,86,,
ALA,ULLI MAIR ALA,DIE FREIHEITLICHEN,7,,
ALA,SIMONE DI STEFANO ALA,CASAPOUND ITALIA,16,,
ALBIANO,PIER LUIGI BERSANI ALBIANO,PARTITO DEMOCRATICO,116,,
ALBIANO,,SVP,28,,
ALBIANO,,SINISTRA ECOLOGIA LIBERTA',8,,
ALBIANO,SILVIO BERLUSCONI ALBIANO,IL POPOLO DELLA LIBERTA',241,,
ALBIANO,,LEGA NORD,111,,
ALBIANO,,LA DESTRA,7,,
ALBIANO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALBIANO,GIUSEPPE PIERO GRILLO ALBIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,156,,
ALBIANO,MARIO MONTI ALBIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,156,,
ALBIANO,,UNIONE DI CENTRO,9,,
ALBIANO,ANTONIO INGROIA ALBIANO,RIVOLUZIONE CIVILE,13,,
ALBIANO,OSCAR FULVIO GIANNINO ALBIANO,FARE PER FERMARE IL DECLINO,6,,
ALBIANO,ULLI MAIR ALBIANO,DIE FREIHEITLICHEN,1,,
ALBIANO,SIMONE DI STEFANO ALBIANO,CASAPOUND ITALIA,9,,
ALDENO,PIER LUIGI BERSANI ALDENO,PARTITO DEMOCRATICO,502,,
ALDENO,,SVP,95,,
ALDENO,,SINISTRA ECOLOGIA LIBERTA',33,,
ALDENO,SILVIO BERLUSCONI ALDENO,IL POPOLO DELLA LIBERTA',299,,
ALDENO,,LEGA NORD,130,,
ALDENO,,LA DESTRA,19,,
ALDENO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALDENO,GIUSEPPE PIERO GRILLO ALDENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,425,,
ALDENO,MARIO MONTI ALDENO,SCELTA CIVICA CON MONTI PER L'ITALIA,305,,
ALDENO,,UNIONE DI CENTRO,13,,
ALDENO,ANTONIO INGROIA ALDENO,RIVOLUZIONE CIVILE,27,,
ALDENO,OSCAR FULVIO GIANNINO ALDENO,FARE PER FERMARE IL DECLINO,27,,
ALDENO,ULLI MAIR ALDENO,DIE FREIHEITLICHEN,3,,
ALDENO,SIMONE DI STEFANO ALDENO,CASAPOUND ITALIA,9,,
AMBLAR,PIER LUIGI BERSANI AMBLAR,PARTITO DEMOCRATICO,27,,
AMBLAR,,SVP,4,,
AMBLAR,,SINISTRA ECOLOGIA LIBERTA',2,,
AMBLAR,SILVIO BERLUSCONI AMBLAR,IL POPOLO DELLA LIBERTA',24,,
AMBLAR,,LEGA NORD,13,,
AMBLAR,,MIR - MODERATI IN RIVOLUZIONE,1,,
AMBLAR,,LA DESTRA,1,,
AMBLAR,GIUSEPPE PIERO GRILLO AMBLAR,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,20,,
AMBLAR,MARIO MONTI AMBLAR,SCELTA CIVICA CON MONTI PER L'ITALIA,38,,
AMBLAR,,UNIONE DI CENTRO,1,,
AMBLAR,ANTONIO INGROIA AMBLAR,RIVOLUZIONE CIVILE,3,,
AMBLAR,OSCAR FULVIO GIANNINO AMBLAR,FARE PER FERMARE IL DECLINO,1,,
AMBLAR,ULLI MAIR AMBLAR,DIE FREIHEITLICHEN,0,,
AMBLAR,SIMONE DI STEFANO AMBLAR,CASAPOUND ITALIA,0,,
ANDALO,PIER LUIGI BERSANI ANDALO,PARTITO DEMOCRATICO,82,,
ANDALO,,SVP,11,,
ANDALO,,SINISTRA ECOLOGIA LIBERTA',5,,
ANDALO,SILVIO BERLUSCONI ANDALO,IL POPOLO DELLA LIBERTA',150,,
ANDALO,,LEGA NORD,62,,
ANDALO,,LA DESTRA,4,,
