Ente,Candidato,Liste/Gruppi,Voti lista,,
AGRATE BRIANZA,PIER LUIGI BERSANI AGRATE BRIANZA,PARTITO DEMOCRATICO,2630,,
AGRATE BRIANZA,,SINISTRA ECOLOGIA LIBERTA',206,,
AGRATE BRIANZA,,CENTRO DEMOCRATICO,14,,
AGRATE BRIANZA,SILVIO BERLUSCONI AGRATE BRIANZA,IL POPOLO DELLA LIBERTA',1625,,
AGRATE BRIANZA,,LEGA NORD,946,,
AGRATE BRIANZA,,FRATELLI D'ITALIA,168,,
AGRATE BRIANZA,,LA DESTRA,21,,
AGRATE BRIANZA,,INTESA POPOLARE,8,,
AGRATE BRIANZA,,MIR - MODERATI IN RIVOLUZIONE,4,,
AGRATE BRIANZA,GIUSEPPE PIERO GRILLO AGRATE BRIANZA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1868,,
AGRATE BRIANZA,MARIO MONTI AGRATE BRIANZA,SCELTA CIVICA CON MONTI PER L'ITALIA,1089,,
AGRATE BRIANZA,,UNIONE DI CENTRO,97,,
AGRATE BRIANZA,,FUTURO E LIBERTA',26,,
AGRATE BRIANZA,ANTONIO INGROIA AGRATE BRIANZA,RIVOLUZIONE CIVILE,131,,
AGRATE BRIANZA,OSCAR FULVIO GIANNINO AGRATE BRIANZA,FARE PER FERMARE IL DECLINO,175,,
AGRATE BRIANZA,MARCO FERRANDO AGRATE BRIANZA,PARTITO COMUNISTA DEI LAVORATORI,25,,
AGRATE BRIANZA,ROBERTO FIORE AGRATE BRIANZA,FORZA NUOVA,29,,
AGRATE BRIANZA,MAGDI CRISTIANO ALLAM AGRATE BRIANZA,IO AMO L'ITALIA,14,,
AGRATE BRIANZA,STEFANIA GABRIELLA ANASTASIA CRAXI AGRATE BRIANZA,RIFORMISTI ITALIANI,6,,
AGRATE BRIANZA,MARCO MARSILI AGRATE BRIANZA,I PIRATI,20,,
AICURZIO,PIER LUIGI BERSANI AICURZIO,PARTITO DEMOCRATICO,407,,
AICURZIO,,SINISTRA ECOLOGIA LIBERTA',44,,
AICURZIO,,CENTRO DEMOCRATICO,2,,
AICURZIO,SILVIO BERLUSCONI AICURZIO,IL POPOLO DELLA LIBERTA',198,,
AICURZIO,,LEGA NORD,168,,
AICURZIO,,FRATELLI D'ITALIA,15,,
AICURZIO,,LA DESTRA,5,,
AICURZIO,,MIR - MODERATI IN RIVOLUZIONE,2,,
AICURZIO,,INTESA POPOLARE,1,,
AICURZIO,GIUSEPPE PIERO GRILLO AICURZIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,244,,
AICURZIO,MARIO MONTI AICURZIO,SCELTA CIVICA CON MONTI PER L'ITALIA,150,,
AICURZIO,,UNIONE DI CENTRO,15,,
AICURZIO,,FUTURO E LIBERTA',1,,
AICURZIO,ANTONIO INGROIA AICURZIO,RIVOLUZIONE CIVILE,19,,
AICURZIO,OSCAR FULVIO GIANNINO AICURZIO,FARE PER FERMARE IL DECLINO,20,,
AICURZIO,MARCO FERRANDO AICURZIO,PARTITO COMUNISTA DEI LAVORATORI,4,,
AICURZIO,ROBERTO FIORE AICURZIO,FORZA NUOVA,9,,
AICURZIO,MAGDI CRISTIANO ALLAM AICURZIO,IO AMO L'ITALIA,3,,
AICURZIO,STEFANIA GABRIELLA ANASTASIA CRAXI AICURZIO,RIFORMISTI ITALIANI,0,,
AICURZIO,MARCO MARSILI AICURZIO,I PIRATI,3,,
ALBIATE,PIER LUIGI BERSANI ALBIATE,PARTITO DEMOCRATICO,842,,
ALBIATE,,SINISTRA ECOLOGIA LIBERTA',59,,
ALBIATE,,CENTRO DEMOCRATICO,6,,
ALBIATE,SILVIO BERLUSCONI ALBIATE,IL POPOLO DELLA LIBERTA',761,,
ALBIATE,,LEGA NORD,561,,
ALBIATE,,FRATELLI D'ITALIA,52,,
ALBIATE,,LA DESTRA,12,,
ALBIATE,,MIR - MODERATI IN RIVOLUZIONE,8,,
ALBIATE,,INTESA POPOLARE,4,,
ALBIATE,GIUSEPPE PIERO GRILLO ALBIATE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,731,,
ALBIATE,MARIO MONTI ALBIATE,SCELTA CIVICA CON MONTI PER L'ITALIA,418,,
ALBIATE,,UNIONE DI CENTRO,75,,
ALBIATE,,FUTURO E LIBERTA',5,,
ALBIATE,ANTONIO INGROIA ALBIATE,RIVOLUZIONE CIVILE,50,,
ALBIATE,OSCAR FULVIO GIANNINO ALBIATE,FARE PER FERMARE IL DECLINO,92,,
ALBIATE,MARCO FERRANDO ALBIATE,PARTITO COMUNISTA DEI LAVORATORI,14,,
ALBIATE,ROBERTO FIORE ALBIATE,FORZA NUOVA,6,,
