Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
GIANICO ,1648,1401,19,64,
GOTTOLENGO ,3813,3088,64,141,
GUSSAGO ,12511,10773,105,300,
IDRO ,1460,1171,22,46,
INCUDINE ,345,263,4,13,
IRMA ,114,88,5,10,
ISEO ,6937,5718,57,185,
ISORELLA ,2827,2398,42,90,
LAVENONE ,456,349,11,20,
LENO ,10113,8373,131,349,
LIMONE SUL GARDA ,809,684,9,15,
LODRINO ,1269,1011,10,40,
LOGRATO ,2626,2241,30,78,
LONATO DEL GARDA ,11402,9473,99,302,
LONGHENA ,511,435,3,17,
LOSINE ,456,397,15,24,
LOZIO ,354,256,12,24,
LUMEZZANE ,17469,13636,123,469,
MACLODIO ,980,843,11,35,
MAGASA ,132,71,0,3,
MAIRANO ,2332,1980,26,76,
MALEGNO ,1631,1272,32,77,
MALONNO ,2715,2186,40,118,
MANERBA DEL GARDA ,3800,3040,37,109,
MANERBIO ,9562,7936,90,285,
MARCHENO ,3243,2664,47,112,
MARMENTINO ,550,388,14,23,
MARONE ,2557,2132,38,93,
MAZZANO ,8534,7239,87,243,
MILZANO ,1223,1015,19,43,
MONIGA DEL GARDA ,1810,1473,11,28,
MONNO ,490,401,11,30,
MONTE ISOLA ,1477,1213,21,54,
MONTICELLI BRUSATI ,3443,2944,38,97,
MONTICHIARI ,16718,13799,232,526,
MONTIRONE ,3667,3112,44,109,
MURA ,572,419,9,17,
MUSCOLINE ,1936,1602,24,60,
NAVE ,8656,7272,97,303,
NIARDO ,1514,1249,26,82,
NUVOLENTO ,2859,2375,30,100,
NUVOLERA ,3266,2773,49,115,
ODOLO ,1352,1025,17,52,
OFFLAGA ,2958,2458,46,100,
OME ,2488,2169,16,81,
ONO SAN PIETRO ,807,668,15,44,
ORZINUOVI ,9058,7460,114,248,
ORZIVECCHI ,1812,1563,24,58,
OSPITALETTO ,9688,8112,81,248,
OSSIMO ,1212,981,19,43,
PADENGHE SUL GARDA ,3292,2733,33,76,
PADERNO FRANCIACORTA ,2733,2342,38,98,
PAISCO LOVENO ,174,129,4,7,
PAITONE ,1533,1307,14,50,
PALAZZOLO SULL'OGLIO ,13963,11629,148,377,
PARATICO ,3330,2784,35,79,
PASPARDO ,544,436,11,36,
PASSIRANO ,5406,4623,57,181,
PAVONE DEL MELLA ,2029,1720,38,89,
PERTICA ALTA ,487,345,13,22,
PERTICA BASSA ,519,394,9,16,
PEZZAZE ,1233,901,22,60,
PIAN CAMUNO ,3128,2543,56,131,
PIANCOGNO ,3340,2698,42,117,
PISOGNE ,6400,5091,70,204,
POLAVENO ,2010,1562,17,74,
POLPENAZZE DEL GARDA ,2036,1681,21,45,
POMPIANO ,2794,2432,38,95,
PONCARALE ,3943,3493,37,108,
PONTE DI LEGNO ,1455,1225,24,55,
PONTEVICO ,5318,4181,61,207,
PONTOGLIO ,4815,4041,38,122,
POZZOLENGO ,2620,2128,25,78,
PRALBOINO ,2076,1672,34,84,
PRESEGLIE ,1154,919,20,50,
PRESTINE ,309,246,2,5,
PREVALLE ,4443,3626,55,155,
PROVAGLIO D'ISEO ,5365,4552,55,159,
PROVAGLIO VAL SABBIA ,721,583,15,33,
PUEGNAGO DEL GARDA ,2596,2102,29,77,
QUINZANO D'OGLIO ,4676,3914,65,182,
REMEDELLO ,2329,1942,40,74,
REZZATO ,9727,8109,85,237,
ROCCAFRANCA ,3190,2758,39,109,
RODENGO SAIANO ,6936,5957,55,161,
ROE' VOLCIANO ,3461,2793,25,78,
RONCADELLE ,6726,5711,45,161,
ROVATO ,12157,9956,153,397,
RUDIANO ,3837,3248,48,136,
SABBIO CHIESE ,2728,2179,37,81,
SALE MARASINO ,2678,2234,37,80,
SALO' ,8186,6536,87,188,
SAN FELICE DEL BENACO ,2652,2191,30,55,
SAN GERVASIO BRESCIANO ,1610,1334,35,83,
SAN PAOLO ,3138,2682,54,113,
SAN ZENO NAVIGLIO ,3410,2955,31,98,
SAREZZO ,9789,8243,97,347,
SAVIORE DELL'ADAMELLO ,864,674,20,48,
SELLERO ,1184,979,26,49,
SENIGA ,1121,912,20,74,
SERLE ,2455,1874,34,88,
SIRMIONE ,5914,4724,52,125,
SOIANO DEL LAGO ,1384,1178,14,34,
SONICO ,1069,908,24,62,
SULZANO ,1461,1184,15,38,
TAVERNOLE SUL MELLA ,1028,839,18,50,
TEMU' ,856,722,21,36,
TIGNALE ,952,765,14,32,
TORBOLE CASAGLIA ,4590,3874,44,139,
TOSCOLANO MADERNO ,6044,4917,53,140,
TRAVAGLIATO ,9838,8196,103,309,
TREMOSINE ,1445,1183,27,50,
TRENZANO ,3865,3292,54,123,
TREVISO BRESCIANO ,444,334,4,15,
URAGO D'OGLIO ,2566,2165,23,79,
VALLIO TERME ,1069,869,12,41,
VALVESTINO ,197,121,3,7,
VEROLANUOVA ,6132,5235,77,207,
VEROLAVECCHIA ,3050,2593,34,123,
VESTONE ,3120,2484,41,92,
VEZZA D'OGLIO ,1183,974,26,64,
VILLA CARCINA ,8052,6685,90,224,
VILLACHIARA ,1075,935,18,38,
VILLANUOVA SUL CLISI ,4195,3448,53,129,
VIONE ,618,484,10,42,
VISANO ,1426,1271,14,36,
VOBARNO ,5689,4542,62,162,
ZONE ,896,710,15,33,
