Ente,Candidato,Liste/Gruppi,Voti lista,,
AVETRANA,PIER LUIGI BERSANI AVETRANA,PARTITO DEMOCRATICO,852,,
AVETRANA,,SINISTRA ECOLOGIA LIBERTA',200,,
AVETRANA,,CENTRO DEMOCRATICO,10,,
AVETRANA,SILVIO BERLUSCONI AVETRANA,IL POPOLO DELLA LIBERTA',1409,,
AVETRANA,,FRATELLI D'ITALIA,129,,
AVETRANA,,GRANDE SUD - MPA,14,,
AVETRANA,,LA DESTRA,10,,
AVETRANA,,MIR - MODERATI IN RIVOLUZIONE,8,,
AVETRANA,,PARTITO PENSIONATI,6,,
AVETRANA,,LEGA NORD,3,,
AVETRANA,,INTESA POPOLARE,2,,
AVETRANA,GIUSEPPE PIERO GRILLO AVETRANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,531,,
AVETRANA,MARIO MONTI AVETRANA,SCELTA CIVICA CON MONTI PER L'ITALIA,130,,
AVETRANA,,UNIONE DI CENTRO,49,,
AVETRANA,,FUTURO E LIBERTA',21,,
AVETRANA,ANTONIO INGROIA AVETRANA,RIVOLUZIONE CIVILE,54,,
AVETRANA,OSCAR FULVIO GIANNINO AVETRANA,FARE PER FERMARE IL DECLINO,5,,
AVETRANA,MARCO FERRANDO AVETRANA,PARTITO COMUNISTA DEI LAVORATORI,4,,
AVETRANA,ROBERTO FIORE AVETRANA,FORZA NUOVA,3,,
AVETRANA,GIACINTO MARCO PANNELLA AVETRANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',12,,
AVETRANA,SIMONE DI STEFANO AVETRANA,CASAPOUND ITALIA,7,,
AVETRANA,LUCA ROMAGNOLI AVETRANA,FIAMMA TRICOLORE,10,,
AVETRANA,MAGDI CRISTIANO ALLAM AVETRANA,IO AMO L'ITALIA,4,,
AVETRANA,STEFANIA GABRIELLA ANASTASIA CRAXI AVETRANA,RIFORMISTI ITALIANI,0,,
AVETRANA,ADRIANO LOTITO AVETRANA,PARTITO DI ALTERNATIVA COMUNISTA,7,,
CAROSINO,PIER LUIGI BERSANI CAROSINO,PARTITO DEMOCRATICO,915,,
CAROSINO,,SINISTRA ECOLOGIA LIBERTA',410,,
CAROSINO,,CENTRO DEMOCRATICO,23,,
CAROSINO,SILVIO BERLUSCONI CAROSINO,IL POPOLO DELLA LIBERTA',798,,
CAROSINO,,GRANDE SUD - MPA,28,,
CAROSINO,,FRATELLI D'ITALIA,24,,
CAROSINO,,LA DESTRA,16,,
CAROSINO,,PARTITO PENSIONATI,10,,
CAROSINO,,MIR - MODERATI IN RIVOLUZIONE,5,,
CAROSINO,,INTESA POPOLARE,4,,
CAROSINO,,LEGA NORD,3,,
CAROSINO,GIUSEPPE PIERO GRILLO CAROSINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,974,,
CAROSINO,MARIO MONTI CAROSINO,SCELTA CIVICA CON MONTI PER L'ITALIA,367,,
CAROSINO,,UNIONE DI CENTRO,106,,
CAROSINO,,FUTURO E LIBERTA',2,,
CAROSINO,ANTONIO INGROIA CAROSINO,RIVOLUZIONE CIVILE,130,,
CAROSINO,OSCAR FULVIO GIANNINO CAROSINO,FARE PER FERMARE IL DECLINO,4,,
